31/03/2022/19:08:10,0.423459,0.576541,2.62446
31/03/2022/19:09:44,0.443522,0.556478,2.66866
31/03/2022/19:12:05,0.531496,0.468504,2.7304
31/03/2022/19:14:28,0.491296,0.508704,2.65677
31/03/2022/19:16:50,0.405827,0.594173,2.47339
31/03/2022/19:19:11,0.410628,0.589372,2.68337
31/03/2022/19:21:09,0.147965,0.852035,2.51024
31/03/2022/19:23:32,0.473684,0.526316,2.60768
31/03/2022/19:25:52,0.421796,0.578204,2.6858
31/03/2022/19:27:53,0.153207,0.846793,2.38663
