29/03/2022/20:49:20,0.309524,0.690476,2.52898
29/03/2022/20:52:35,0.322662,0.677338,2.53662
29/03/2022/20:55:29,0.357075,0.642925,2.50168
29/03/2022/20:58:19,0.352998,0.647002,2.552
29/03/2022/21:01:31,0.324278,0.675722,2.51458
29/03/2022/21:04:41,0.319562,0.680438,2.60231
29/03/2022/21:07:53,0.324621,0.675379,2.57092
29/03/2022/21:11:05,0.346781,0.653219,2.55492
29/03/2022/21:14:16,0.294613,0.705387,2.57524
29/03/2022/21:17:04,0.376884,0.623116,2.51347
