0.140597920277, 11.822, 1
0.100736568458, 9.078, 2
0.138864818024, 11.984, 3
0.102902946274, 9.3, 4
0.0894714038128, 8.374, 5
0.140164644714, 12.062, 6
0.139948006932, 12.072, 7
0.138214904679, 11.991, 8
0.155762564991, 12.52, 9
0.140164644714, 12.03, 10
0.141031195841, 11.937, 11
0.0912045060659, 8.51, 12
0.0842720970537, 7.903, 13
0.139298093588, 12.134, 14
0.140164644714, 12.046, 15
0.137131715771, 12.069, 16
0.0938041594454, 8.78, 17
0.0903379549393, 8.252, 18
0.0914211438475, 8.404, 19
0.102469670711, 9.314, 20
0.0875216637782, 8.161, 21
0.139514731369, 12.052, 22
0.0992201039861, 9.037, 23
0.107235701906, 9.647, 24
0.0959705372617, 8.852, 25
0.0899046793761, 8.326, 26
0.154462738302, 12.563, 27
0.103336221837, 9.315, 28
0.0860051993068, 8.102, 29
0.102686308492, 9.253, 30
