0, e2e, 1.0, 0.901362141851
1, e2e, 1.5, 0.898176967541
2, e2e, 1.5, 0.885766092475
3, e2e, 1.5, 0.895424836601
4, e2e, 1.5, 0.895359417652
5, e2e, 1.5, 0.872160356347
6, e2e, 1.5, 0.0
7, e2e, 1.5, 0.0416666666667
0, e2e, 1.0, 0.396624472574
0, e2e, 1.0, 0.361842105263
0, e2e, 1.0, 0.010752688172
0, e2e, 1.0, 0.0183486238532
