racecar,0.0, 10.729, 1
racecar2,0.5223993925588458, 10.731, 1
racecar,1.0690964312832194, 16.392, 2
racecar2,0.8033409263477601, 16.392, 2
racecar,0.835990888382688, 11.418, 3
racecar2,0.5186028853454822, 11.06, 3
racecar,0.43887623386484437, 6.271, 4
racecar2,0.3363705391040243, 6.286, 4
racecar,0.4745634016704632, 9.868, 5
racecar2,0.4874715261958998, 9.892, 5
racecar,0.15793470007593013, 10.85, 6
racecar2,0.5398633257403189, 10.859, 6
racecar,0.17084282460136674, 5.18, 7
racecar2,0.1252847380410023, 4.997, 7
racecar2,0.35155656795747914, 6.79, 8
racecar,0.3917995444191344, 6.797, 8
racecar2,0.48367501898253606, 10.095, 9
racecar,0.1624905087319666, 10.082, 9
racecar,0.19817767653758542, 6.507, 10
racecar2,0.25664388762338647, 6.507, 10
racecar,0.3340926347760061, 6.139, 11
racecar2,0.3211845102505695, 6.147, 11
racecar,0.7433561123766135, 10.418, 12
racecar2,0.4912680334092635, 10.338, 12
racecar,0.18223234624145787, 5.717, 13
racecar2,0.1427486712224753, 5.726, 13
racecar,0.4472285497342445, 8.071, 14
racecar2,0.37585421412300685, 8.073, 14
racecar2,0.2695520121488231, 5.558, 15
racecar,0.2862566438876234, 5.5600000000000005, 15
racecar,0.2968868640850418, 9.927, 16
racecar2,0.4874715261958998, 9.94, 16
racecar2,0.5861807137433561, 12.943999999999999, 17
racecar,1.037965072133637, 12.952, 17
racecar,0.47380410022779046, 9.163, 18
racecar2,0.4540622627182992, 9.163, 18
racecar,0.2870159453302961, 5.851, 19
racecar2,0.3082763857251329, 5.853, 19
racecar,0.7061503416856492, 9.972, 20
racecar2,0.4844343204252088, 9.979, 20
racecar2,0.3105542900531511, 5.822, 21
racecar,0.27866362946089596, 5.61, 21
racecar,0.1867881548974943, 12.746, 22
racecar2,0.5709946848899012, 12.757, 22
racecar,0.21943811693242218, 5.979, 23
racecar2,0.2460136674259681, 5.607, 23
racecar,1.996962794229309, 15.121, 24
racecar2,0.6772968868640851, 15.135, 24
racecar,0.7076689445709947, 9.901, 25
racecar2,0.47000759301442674, 9.902, 25
racecar,0.007593014426727411, 10.51, 26
racecar2,0.47000759301442674, 9.754, 26
racecar,0.744874715261959, 16.529, 27
racecar2,0.7965072133637054, 16.538, 27
racecar,0.4859529233105543, 10.155, 28
racecar2,0.4988610478359909, 10.164, 28
racecar,0.1108580106302202, 12.051, 29
racecar2,0.5990888382687927, 12.199, 29
racecar,0.3219438116932422, 5.397, 30
racecar2,0.0812452543659833, 5.398, 30
