racecar,1.014957264957265, 24.567, 1
racecar2,1.1047008547008548, 24.569, 1
racecar2,2.5619658119658117, 57.114, 2
racecar,9.989316239316238, 57.116, 2
racecar2,2.371794871794872, 52.663, 3
racecar,2.282051282051282, 52.668, 3
racecar,1.0128205128205128, 48.938, 4
racecar2,2.22008547008547, 48.936, 4
racecar,9.982905982905983, 57.269, 5
racecar2,2.5726495726495724, 57.28, 5
racecar,6.995726495726496, 38.675, 6
racecar2,1.75, 38.68, 6
racecar,4.997863247863248, 57.296, 7
racecar2,2.5769230769230766, 57.308, 7
racecar,1.0128205128205128, 24.66, 8
racecar2,1.106837606837607, 24.672, 8
racecar2,2.5747863247863245, 57.308, 9
racecar,9.991452991452991, 57.314, 9
racecar,1.0042735042735043, 57.301, 10
racecar2,2.5833333333333335, 57.305, 10
racecar,8.837606837606838, 57.293, 11
racecar2,2.5790598290598292, 57.314, 11
racecar,9.982905982905983, 57.276, 12
racecar2,2.5576923076923075, 57.289, 12
racecar,1.0064102564102564, 57.261, 13
racecar2,2.5705128205128203, 57.258, 13
racecar,9.982905982905983, 57.312, 14
racecar2,2.5790598290598292, 57.321, 14
racecar,1.0064102564102564, 57.25, 15
racecar2,2.5726495726495724, 57.241, 15
racecar,9.0, 57.312, 16
racecar2,2.5747863247863245, 57.323, 16
racecar,0.12393162393162394, 27.254, 17
racecar2,1.2286324786324787, 27.27, 17
racecar,9.989316239316238, 57.186, 18
racecar2,2.5705128205128203, 57.192, 18
racecar2,2.5705128205128203, 57.253, 19
racecar,1.0, 57.254, 19
racecar,2.6025641025641026, 37.3, 20
racecar2,1.688034188034188, 37.302, 20
racecar,1.1388888888888888, 28.442, 21
racecar2,1.2478632478632479, 28.46, 21
racecar,2.3055555555555554, 52.859, 22
racecar2,2.376068376068376, 52.858, 22
racecar,1.408119658119658, 19.797, 23
racecar2,1.9059829059829059, 19.787, 23
racecar,1.0363247863247864, 57.273, 24
racecar2,2.566239316239316, 57.289, 24
racecar2,2.5790598290598292, 57.31, 25
racecar,9.97008547008547, 57.301, 25
racecar,7.987179487179487, 46.216, 26
racecar2,2.094017094017094, 46.216, 26
racecar,2.626068376068376, 37.528, 27
racecar2,1.7008547008547008, 37.53, 27
racecar2,2.0876068376068377, 46.357, 28
racecar,7.9914529914529915, 46.372, 28
racecar,2.297008547008547, 52.768, 29
racecar2,2.373931623931624, 52.779, 29
racecar,1.014957264957265, 24.648, 30
racecar2,1.1111111111111112, 24.648, 30
