racecar,4.079059829059829, 57.289, 1
racecar2,4.965811965811966, 57.286, 1
racecar,1.5192307692307692, 21.221, 2
racecar2,1.4401709401709402, 21.235, 2
racecar2,4.965811965811966, 57.306, 3
racecar,4.0747863247863245, 57.305, 3
racecar2,4.967948717948718, 57.365, 4
racecar,4.072649572649572, 57.357, 4
racecar2,4.967948717948718, 57.33, 5
racecar,4.0576923076923075, 57.308, 5
racecar,4.0747863247863245, 57.325, 6
racecar2,4.967948717948718, 57.333, 6
racecar,9.982905982905983, 57.277, 7
racecar2,4.967948717948718, 57.296, 7
racecar,4.066239316239316, 57.294, 8
racecar2,4.972222222222222, 57.335, 8
racecar2,1.4423076923076923, 21.175, 9
racecar,1.5235042735042734, 21.167, 9
racecar,4.061965811965812, 57.318, 10
racecar2,4.972222222222222, 57.32, 10
racecar,4.083333333333333, 57.293, 11
racecar2,4.965811965811966, 57.298, 11
racecar,4.05982905982906, 57.33, 12
racecar2,4.972222222222222, 57.334, 12
racecar2,1.9636752136752138, 14.213, 13
racecar,1.0, 14.222, 13
racecar,4.081196581196581, 57.309, 14
racecar2,4.963675213675214, 57.302, 14
racecar,9.997863247863247, 57.261, 15
racecar2,4.967948717948718, 57.276, 15
racecar,1.514957264957265, 21.195, 16
racecar2,1.4401709401709402, 21.2, 16
racecar,4.072649572649572, 57.328, 17
racecar2,4.972222222222222, 57.319, 17
racecar2,4.97008547008547, 57.327, 18
racecar,4.079059829059829, 57.327, 18
racecar,1.9337606837606838, 12.939, 19
racecar2,0.8653846153846154, 12.939, 19
racecar2,4.9743589743589745, 57.321, 20
racecar,9.993589743589745, 57.313, 20
racecar2,4.961538461538462, 57.3, 21
racecar,9.991452991452991, 57.304, 21
racecar2,4.97008547008547, 57.276, 22
racecar,4.012820512820513, 57.285, 22
racecar,9.985042735042736, 57.278, 23
racecar2,4.976495726495727, 57.294, 23
racecar,4.072649572649572, 57.344, 24
racecar2,4.976495726495727, 57.355, 24
racecar,9.993589743589745, 57.31, 25
racecar2,4.97008547008547, 57.334, 25
racecar2,4.97008547008547, 57.254, 26
racecar,9.997863247863247, 57.257, 26
racecar,4.076923076923077, 57.323, 27
racecar2,4.972222222222222, 57.321, 27
racecar,4.0747863247863245, 57.324, 28
racecar2,4.972222222222222, 57.327, 28
racecar,9.991452991452991, 57.323, 29
racecar2,4.972222222222222, 57.333, 29
racecar,1.0021367521367521, 57.278, 30
racecar2,4.97008547008547, 57.285, 30
