racecar,0.1239067055393586, 7.146, 1
racecar2,0.1749271137026239, 7.142, 1
racecar,0.12755102040816327, 7.176, 2
racecar2,0.17419825072886297, 7.168, 2
racecar,0.130466472303207, 7.229, 3
racecar2,0.17419825072886297, 7.237, 3
racecar,0.130466472303207, 7.108, 4
racecar2,0.1749271137026239, 7.107, 4
racecar,0.12755102040816327, 7.17, 5
racecar2,0.17419825072886297, 7.181, 5
racecar,0.12244897959183673, 7.115, 6
racecar2,0.17419825072886297, 7.117, 6
racecar,0.13192419825072887, 7.135, 7
racecar2,0.17419825072886297, 7.139, 7
racecar,0.12900874635568513, 7.145, 8
racecar2,0.17419825072886297, 7.134, 8
racecar,0.1661807580174927, 7.122, 9
racecar2,0.17419825072886297, 7.133, 9
racecar,0.1239067055393586, 7.149, 10
racecar2,0.1749271137026239, 7.165, 10
racecar,0.12536443148688048, 7.095, 11
racecar2,0.17419825072886297, 7.09, 11
racecar2,0.17419825072886297, 6.898, 12
racecar,0.12682215743440234, 6.916, 12
racecar,0.119533527696793, 7.182, 13
racecar2,0.17419825072886297, 7.186, 13
racecar,0.12682215743440234, 7.107, 14
racecar2,0.1749271137026239, 7.114, 14
racecar,0.12317784256559766, 7.128, 15
racecar2,0.1749271137026239, 7.122, 15
racecar,0.130466472303207, 7.25, 16
racecar2,0.17419825072886297, 7.245, 16
racecar,0.16545189504373178, 7.162, 17
racecar2,0.1749271137026239, 7.141, 17
racecar,0.12099125364431487, 7.095, 18
racecar2,0.17419825072886297, 7.1, 18
racecar2,0.1749271137026239, 7.146, 19
racecar,0.1260932944606414, 7.148, 19
racecar,0.12682215743440234, 7.15, 20
racecar2,0.1749271137026239, 7.145, 20
racecar,0.16472303206997085, 7.141, 21
racecar2,0.1749271137026239, 7.161, 21
racecar,0.130466472303207, 7.147, 22
racecar2,0.17419825072886297, 7.149, 22
racecar2,0.1749271137026239, 7.117, 23
racecar,0.12973760932944606, 7.114, 23
racecar,0.1239067055393586, 7.13, 24
racecar2,0.17419825072886297, 7.128, 24
racecar,0.1260932944606414, 7.132, 25
racecar2,0.17419825072886297, 7.134, 25
racecar,0.1661807580174927, 7.166, 26
racecar2,0.17419825072886297, 7.172, 26
racecar,0.12973760932944606, 7.1370000000000005, 27
racecar2,0.17419825072886297, 7.174, 27
racecar,0.12682215743440234, 7.135, 28
racecar2,0.1749271137026239, 7.135, 28
racecar2,0.17419825072886297, 7.099, 29
racecar,0.1260932944606414, 7.103, 29
racecar2,0.1749271137026239, 7.203, 30
racecar,0.1260932944606414, 7.212, 30
