racecar,0.46153846153846156, 6.287, 1
racecar2,0.2841880341880342, 6.296, 1
racecar,0.4465811965811966, 6.2, 2
racecar2,0.2777777777777778, 6.202, 2
racecar,1.0, 20.731, 3
racecar2,1.9273504273504274, 20.734, 3
racecar,1.485042735042735, 20.779, 4
racecar2,1.9273504273504274, 20.779, 4
racecar,6.997863247863248, 43.153, 5
racecar2,2.9230769230769234, 43.166, 5
racecar,9.991452991452991, 57.276, 6
racecar2,2.532051282051282, 57.287, 6
racecar2,1.3653846153846154, 30.692, 7
racecar,2.177350427350427, 30.697, 7
racecar,4.989316239316239, 28.688, 8
racecar2,1.2735042735042734, 28.686, 8
racecar,0.46153846153846156, 6.304, 9
racecar2,0.28205128205128205, 6.305, 9
racecar,2.173076923076923, 30.641, 10
racecar2,1.358974358974359, 30.615, 10
racecar,2.0, 51.452, 11
racecar2,2.27991452991453, 51.425, 11
racecar2,0.28205128205128205, 6.226, 12
racecar,0.452991452991453, 6.24, 12
racecar,0.4594017094017094, 6.234, 13
racecar2,0.2799145299145299, 6.23, 13
racecar,1.0106837606837606, 57.291, 14
racecar2,2.534188034188034, 57.294, 14
racecar,0.43803418803418803, 6.12, 15
racecar2,0.27564102564102566, 6.121, 15
racecar2,0.27350427350427353, 6.221, 16
racecar,0.4465811965811966, 6.231, 16
racecar,0.45726495726495725, 6.243, 17
racecar2,0.28205128205128205, 6.274, 17
racecar,1.0042735042735043, 51.272, 18
racecar2,2.2735042735042734, 51.277, 18
racecar,0.45085470085470086, 6.2, 19
racecar2,0.2777777777777778, 6.217, 19
racecar,0.4594017094017094, 6.243, 20
racecar2,0.2799145299145299, 6.245, 20
racecar2,0.2799145299145299, 6.307, 21
racecar,0.4551282051282051, 6.3, 21
racecar,2.997863247863248, 20.783, 22
racecar2,1.9188034188034186, 20.778, 22
racecar,1.0042735042735043, 28.694, 23
racecar2,1.2756410256410255, 28.711, 23
racecar,1.0085470085470085, 57.302, 24
racecar2,2.5384615384615383, 57.306, 24
racecar2,1.3611111111111112, 30.614, 25
racecar,2.1709401709401708, 30.617, 25
racecar,2.2905982905982905, 53.186, 26
racecar2,2.361111111111111, 53.186, 26
racecar,1.6388888888888888, 20.804, 27
racecar2,1.9294871794871795, 20.822, 27
racecar,1.0128205128205128, 57.279, 28
racecar2,2.5384615384615383, 57.291, 28
racecar2,0.27564102564102566, 6.107, 29
racecar,0.42735042735042733, 6.112, 29
racecar,0.4551282051282051, 6.229, 30
racecar2,0.28205128205128205, 6.229, 30
