(-0.000754, 0.000080, -0.000087, 1.000000
),(4.752149, 6.739089, 0.997457, 0.071271
),(4.707607, 6.745488, 0.997457, 0.071265
),(4.669993, 6.750891, 0.997457, 0.071264
),(4.628420, 6.756862, 0.997457, 0.071264
),(4.586846, 6.762834, 0.997457, 0.071264
),(4.502708, 6.774917, 0.997457, 0.071271
),(4.457176, 6.781457, 0.997457, 0.071271
),(4.408674, 6.788425, 0.997457, 0.071265
),(4.370069, 6.793968, 0.997457, 0.071272
),(4.328496, 6.799940, 0.997457, 0.071272
),(4.286923, 6.805911, 0.997457, 0.071272
),(4.244360, 6.812026, 0.997457, 0.071267
),(4.193877, 6.819276, 0.997457, 0.071273
),(4.112710, 6.830935, 0.997457, 0.071274
),(4.070148, 6.837050, 0.997457, 0.071269
),(4.027584, 6.843162, 0.997457, 0.071275
),(3.985022, 6.849277, 0.997457, 0.071270
),(3.942458, 6.855390, 0.997457, 0.071276
),(3.895936, 6.862074, 0.997457, 0.071271
),(3.809160, 6.874402, 0.997753, 0.067006
),(3.767640, 6.879568, 0.998331, 0.057746
),(3.725037, 6.884042, 0.998862, 0.047703
),(3.682478, 6.887647, 0.999297, 0.037477
),(3.635967, 6.890546, 0.999658, 0.026161
),(3.590984, 6.892403, 0.999839, 0.017916
),(3.549291, 6.893731, 0.999900, 0.014166
),(3.467330, 6.895852, 0.999932, 0.011652
),(3.424349, 6.896845, 0.999934, 0.011531
),(3.377366, 6.897916, 0.999937, 0.011269
),(3.336383, 6.898816, 0.999937, 0.011226
),(3.293392, 6.899758, 0.999937, 0.011184
),(3.250414, 6.900705, 0.999940, 0.010969
),(3.160448, 6.902663, 0.999943, 0.010670
),(3.119458, 6.903539, 0.999945, 0.010502
),(3.076478, 6.904434, 0.999946, 0.010422
),(3.028505, 6.905399, 0.999950, 0.009967
),(2.987515, 6.906195, 0.999952, 0.009820
),(2.945524, 6.907021, 0.999951, 0.009898
),(2.902541, 6.907853, 0.999954, 0.009640
),(2.814561, 6.909518, 0.999955, 0.009441
),(2.771573, 6.910326, 0.999956, 0.009393
),(2.728588, 6.911107, 0.999956, 0.009410
),(2.681601, 6.911994, 0.999956, 0.009412
),(2.640620, 6.912742, 0.999959, 0.009067
),(2.593628, 6.913601, 0.999958, 0.009114
),(2.545634, 6.914478, 0.999960, 0.008929
),(2.462661, 6.915894, 0.999963, 0.008569
),(2.414676, 6.916708, 0.999963, 0.008626
),(2.373686, 6.917402, 0.999966, 0.008277
),(2.331701, 6.918062, 0.999969, 0.007908
),(2.288713, 6.918748, 0.999969, 0.007919
),(2.240726, 6.919500, 0.999968, 0.007953
),(2.199738, 6.920143, 0.999970, 0.007719
),(2.114765, 6.921429, 0.999973, 0.007372
),(2.066773, 6.922119, 0.999972, 0.007460
),(2.025787, 6.922709, 0.999975, 0.007087
),(1.983793, 6.923314, 0.999974, 0.007176
),(1.941806, 6.923877, 0.999977, 0.006800
),(1.898819, 6.924436, 0.999975, 0.007002
),(1.813832, 6.925583, 0.999978, 0.006708
),(1.763845, 6.926238, 0.999977, 0.006723
),(1.715855, 6.926885, 0.999978, 0.006701
),(1.673865, 6.927442, 0.999978, 0.006687
),(1.627876, 6.928038, 0.999978, 0.006706
),(1.586893, 6.928556, 0.999979, 0.006456
),(1.540904, 6.929139, 0.999979, 0.006494
),(1.495911, 6.929705, 0.999979, 0.006419
),(1.413930, 6.930695, 0.999981, 0.006126
),(1.371935, 6.931216, 0.999981, 0.006124
),(1.329943, 6.931736, 0.999981, 0.006171
),(1.287952, 6.932208, 0.999981, 0.006227
),(1.241960, 6.932749, 0.999983, 0.005864
),(1.196972, 6.933268, 0.999982, 0.005934
),(1.114979, 6.934246, 0.999982, 0.006009
),(1.067985, 6.934779, 0.999982, 0.005964
),(1.023002, 6.935290, 0.999984, 0.005639
),(0.979008, 6.935795, 0.999984, 0.005738
),(0.932010, 6.936333, 0.999984, 0.005666
),(0.891020, 6.936760, 0.999984, 0.005691
),(0.848027, 6.937251, 0.999984, 0.005622
),(0.801038, 6.937782, 0.999984, 0.005681
),(0.710053, 6.938794, 0.999984, 0.005658
),(0.668062, 6.939278, 0.999983, 0.005752
),(0.626071, 6.939741, 0.999984, 0.005611
),(0.580081, 6.940238, 0.999984, 0.005606
),(0.534284, 6.940618, 0.999998, 0.002125
),(0.493423, 6.940456, 0.999978, -0.006697
),(0.450656, 6.939440, 0.999846, -0.017545
),(0.405081, 6.937312, 0.999557, -0.029770
),(0.324253, 6.930431, 0.998591, -0.053060
),(0.282394, 6.925724, 0.998253, -0.059081
),(0.240646, 6.920640, 0.998058, -0.062299
),(0.193024, 6.914594, 0.997940, -0.064152
),(0.153361, 6.909454, 0.997886, -0.064984
),(0.068105, 6.898252, 0.997839, -0.065704
),(0.020770, 6.892062, 0.997972, -0.063649
),(-0.019564, 6.887182, 0.998408, -0.056405
),(-0.060148, 6.882995, 0.998903, -0.046820
),(-0.100745, 6.879635, 0.999333, -0.036504
),(-0.143702, 6.876890, 0.999644, -0.026662
),(-0.191757, 6.874564, 0.999759, -0.021933
),(-0.272704, 6.871200, 0.999805, -0.019763
),(-0.315672, 6.869508, 0.999815, -0.019229
),(-0.361649, 6.867752, 0.999825, -0.018699
),(-0.408617, 6.865993, 0.999828, -0.018527
),(-0.448591, 6.864510, 0.999829, -0.018473
),(-0.491561, 6.862921, 0.999830, -0.018445
),(-0.579501, 6.859677, 0.999830, -0.018414
),(-0.620472, 6.858168, 0.999830, -0.018412
),(-0.663444, 6.856584, 0.999831, -0.018408
),(-0.706414, 6.855002, 0.999831, -0.018408
),(-0.753382, 6.853271, 0.999831, -0.018404
),(-0.795353, 6.851726, 0.999831, -0.018403
),(-0.837325, 6.850180, 0.999831, -0.018402
),(-0.925265, 6.846942, 0.999831, -0.018400
),(-0.972232, 6.845213, 0.999831, -0.018401
),(-1.013205, 6.843704, 0.999831, -0.018398
),(-1.055176, 6.842158, 0.999831, -0.018397
),(-1.097147, 6.840613, 0.999831, -0.018397
),(-1.141117, 6.838995, 0.999831, -0.018396
),(-1.229057, 6.835757, 0.999831, -0.018394
),(-1.271029, 6.834212, 0.999831, -0.018394
),(-1.313999, 6.832631, 0.999831, -0.018395
),(-1.360967, 6.830902, 0.999831, -0.018392
),(-1.400940, 6.829431, 0.999831, -0.018391
),(-1.441911, 6.827923, 0.999831, -0.018393
),(-1.529851, 6.824687, 0.999831, -0.018391
),(-1.577819, 6.822922, 0.999831, -0.018390
),(-1.616793, 6.821487, 0.999831, -0.018387
),(-1.658764, 6.819943, 0.999831, -0.018385
),(-1.700735, 6.818399, 0.999831, -0.018384
),(-1.743705, 6.816819, 0.999831, -0.018384
),(-1.790674, 6.815090, 0.999831, -0.018381
),(-1.872618, 6.812076, 0.999831, -0.018379
),(-1.915588, 6.810497, 0.999831, -0.018381
),(-1.959558, 6.808879, 0.999831, -0.018380
),(-1.998532, 6.807446, 0.999831, -0.018377
),(-2.041502, 6.805866, 0.999831, -0.018378
),(-2.129442, 6.802632, 0.999831, -0.018377
),(-2.171414, 6.801089, 0.999831, -0.018376
),(-2.214385, 6.799508, 0.999831, -0.018373
),(-2.257355, 6.797929, 0.999831, -0.018374
),(-2.302012, 6.796231, 0.999779, -0.021042
),(-2.349606, 6.793727, 0.999471, -0.032508
),(-2.389701, 6.790530, 0.998968, -0.045422
),(-2.470907, 6.780806, 0.997267, -0.073886
),(-2.512905, 6.774029, 0.996474, -0.083899
),(-2.559137, 6.765949, 0.996090, -0.088350
),(-2.599478, 6.758664, 0.995948, -0.089926
),(-2.640792, 6.751111, 0.995896, -0.090507
),(-2.683096, 6.743351, 0.995868, -0.090810
),(-2.729315, 6.734832, 0.995844, -0.091072
),(-2.809930, 6.719932, 0.995829, -0.091239
),(-2.852201, 6.712113, 0.995828, -0.091246
),(-2.898390, 6.703583, 0.995843, -0.091091
),(-2.938692, 6.696144, 0.995838, -0.091140
),(-2.979976, 6.688490, 0.995796, -0.091597
),(-3.062528, 6.673124, 0.995776, -0.091815
),(-3.104309, 6.665364, 0.995821, -0.091326
),(-3.150508, 6.656835, 0.995828, -0.091245
),(-3.189845, 6.649558, 0.995817, -0.091369
),(-3.232125, 6.641730, 0.995817, -0.091372
),(-3.278351, 6.633167, 0.995817, -0.091365
),(-3.358995, 6.618229, 0.995822, -0.091320
),(-3.399300, 6.610785, 0.995834, -0.091185
),(-3.441076, 6.603359, 0.996435, -0.084367
),(-3.486265, 6.596188, 0.997280, -0.073711
),(-3.526625, 6.590658, 0.997981, -0.063520
),(-3.569042, 6.585741, 0.998605, -0.052794
),(-3.653681, 6.577552, 0.998975, -0.045259
),(-3.695513, 6.573775, 0.999009, -0.044516
),(-3.737358, 6.570053, 0.999039, -0.043828
),(-3.779199, 6.566387, 0.999062, -0.043299
),(-3.821044, 6.562753, 0.999072, -0.043067
),(-3.863885, 6.559052, 0.999077, -0.042962
),(-3.950564, 6.551586, 0.999079, -0.042908
),(-3.993406, 6.547899, 0.999080, -0.042893
),(-4.040233, 6.543871, 0.999080, -0.042888
),(-4.080085, 6.540443, 0.999080, -0.042884
),(-4.121931, 6.536844, 0.999080, -0.042883
),(-4.164772, 6.533159, 0.999080, -0.042879
),(-4.212596, 6.529047, 0.999080, -0.042879
),(-4.294294, 6.522021, 0.999080, -0.042877
),(-4.336139, 6.518422, 0.999080, -0.042877
),(-4.377984, 6.514824, 0.999080, -0.042877
),(-4.420826, 6.511140, 0.999080, -0.042877
),(-4.463668, 6.507456, 0.999080, -0.042875
),(-4.551344, 6.499917, 0.999081, -0.042873
),(-4.593189, 6.496319, 0.999081, -0.042872
),(-4.636030, 6.492636, 0.999081, -0.042873
),(-4.683854, 6.488524, 0.999081, -0.042871
),(-4.722711, 6.485183, 0.999081, -0.042867
),(-4.765552, 6.481500, 0.999081, -0.042868
),(-4.813375, 6.477388, 0.999081, -0.042867
),(-4.895073, 6.470365, 0.999081, -0.042865
),(-4.937915, 6.466681, 0.999081, -0.042863
),(-4.983714, 6.463141, 0.999096, -0.042510
),(-5.014182, 6.461314, 0.999118, -0.041993
),(-5.033663, 6.460140, 0.999112, -0.042137
),(-5.043931, 6.459612, 0.999096, -0.042503
),(-5.046887, 6.458914, 0.999125, -0.041829
),(-5.088955, 6.452328, 0.999285, -0.037811
),(-5.125559, 6.449400, 0.999302, -0.037357
),(-5.167096, 6.446297, 0.999306, -0.037252
),(-5.209033, 6.443175, 0.999311, -0.037107
),(-5.250948, 6.440049, 0.999311, -0.037115
),(-5.293863, 6.436862, 0.999312, -0.037090
),(-5.381660, 6.430337, 0.999313, -0.037068
),(-5.423549, 6.427224, 0.999312, -0.037079
),(-5.465433, 6.424112, 0.999310, -0.037135
),(-5.507318, 6.420995, 0.999311, -0.037123
),(-5.550203, 6.417804, 0.999311, -0.037111
),(-5.596077, 6.414392, 0.999311, -0.037106
),(-5.676854, 6.408385, 0.999309, -0.037161
),(-5.718739, 6.405266, 0.999310, -0.037152
),(-5.760624, 6.402147, 0.999310, -0.037146
),(-5.806497, 6.398732, 0.999310, -0.037142
),(-5.847385, 6.395689, 0.999310, -0.037140
),(-5.931153, 6.389454, 0.999310, -0.037139
),(-5.973037, 6.386336, 0.999310, -0.037139
),(-6.014921, 6.383219, 0.999310, -0.037139
),(-6.061791, 6.379730, 0.999310, -0.037139
),(-6.101681, 6.376762, 0.999310, -0.037141
),(-6.144562, 6.373571, 0.999311, -0.037125
),(-6.190434, 6.370157, 0.999311, -0.037117
),(-6.246281, 6.366002, 0.999311, -0.037116
),(-6.330050, 6.359771, 0.999311, -0.037115
),(-6.374926, 6.356432, 0.999311, -0.037117
),(-6.414815, 6.353465, 0.999311, -0.037124
),(-6.456699, 6.350349, 0.999310, -0.037134
),(-6.502572, 6.346934, 0.999310, -0.037145
),(-6.544456, 6.343816, 0.999310, -0.037154
),(-6.590329, 6.340400, 0.999309, -0.037162
),(-6.671911, 6.334291, 0.999250, -0.038723
),(-6.714479, 6.330630, 0.998855, -0.047835
),(-6.759368, 6.325662, 0.998092, -0.061739
),(-6.801721, 6.319773, 0.997085, -0.076302
),(-6.846665, 6.312101, 0.995723, -0.092391
),(-6.886590, 6.304011, 0.994262, -0.106975
),(-6.967572, 6.283781, 0.990571, -0.137000
),(-7.010395, 6.270942, 0.988216, -0.153064
),(-7.054260, 6.256228, 0.985671, -0.168680
),(-7.090701, 6.242772, 0.983166, -0.182714
),(-7.128634, 6.227519, 0.980363, -0.197202
),(-7.166107, 6.211128, 0.977347, -0.211645
),(-7.206644, 6.191898, 0.973767, -0.227549
),(-7.247390, 6.170894, 0.969843, -0.243732
),(-7.316756, 6.131029, 0.962339, -0.271851
),(-7.352203, 6.108508, 0.958066, -0.286548
),(-7.389395, 6.083181, 0.953269, -0.302123
),(-7.421067, 6.060172, 0.948867, -0.315677
),(-7.454386, 6.034431, 0.943924, -0.330164
),(-7.489917, 6.005118, 0.938261, -0.345928
),(-7.549855, 5.950921, 0.929840, -0.367965
),(-7.580997, 5.921388, 0.927979, -0.372632
),(-7.614154, 5.889457, 0.926960, -0.375161
),(-7.643580, 5.860905, 0.926515, -0.376257
),(-7.674372, 5.830910, 0.926354, -0.376655
),(-7.705888, 5.800191, 0.926228, -0.376965
),(-7.764551, 5.742918, 0.926080, -0.377327
),(-7.795304, 5.712866, 0.926058, -0.377381
),(-7.828918, 5.680014, 0.926046, -0.377410
),(-7.857524, 5.652054, 0.926042, -0.377421
),(-7.888273, 5.621996, 0.926040, -0.377426
),(-7.921059, 5.589871, 0.925599, -0.378506
),(-7.980464, 5.529120, 0.917379, -0.398015
),(-8.010303, 5.496223, 0.911270, -0.411810
),(-8.037169, 5.464773, 0.905226, -0.424931
),(-8.063080, 5.432612, 0.898826, -0.438306
),(-8.091503, 5.394927, 0.891214, -0.453583
),(-8.114185, 5.362796, 0.884651, -0.466254
),(-8.158256, 5.294188, 0.870453, -0.492252
),(-8.178952, 5.258316, 0.864223, -0.503110
),(-8.199423, 5.221729, 0.861293, -0.508108
),(-8.219617, 5.184940, 0.859955, -0.510369
),(-8.239691, 5.148055, 0.859404, -0.511298
),(-8.279269, 5.075098, 0.859168, -0.511693
),(-8.302598, 5.032000, 0.859135, -0.511749
),(-8.323082, 4.994194, 0.859143, -0.511735
),(-8.345465, 4.952859, 0.859128, -0.511760
),(-8.364038, 4.918565, 0.859096, -0.511815
),(-8.383557, 4.882506, 0.859088, -0.511828
),(-8.404032, 4.844692, 0.859101, -0.511806
),(-8.445926, 4.767305, 0.859082, -0.511839
),(-8.466634, 4.728737, 0.856494, -0.516157
),(-8.485733, 4.691614, 0.851736, -0.523971
),(-8.505904, 4.650660, 0.846619, -0.532200
),(-8.522781, 4.614737, 0.842147, -0.539248
),(-8.540334, 4.575777, 0.837687, -0.546150
),(-8.574459, 4.496911, 0.834556, -0.550923
),(-8.590915, 4.458277, 0.834024, -0.551729
),(-8.607355, 4.419596, 0.834072, -0.551655
),(-8.625747, 4.376338, 0.833910, -0.551901
),(-8.640990, 4.340436, 0.833794, -0.552076
),(-8.657764, 4.300822, 0.833843, -0.552001
),(-8.691304, 4.221612, 0.833704, -0.552212
),(-8.708070, 4.182013, 0.833589, -0.552385
),(-8.726396, 4.138718, 0.833653, -0.552288
),(-8.741891, 4.101886, 0.832414, -0.554154
),(-8.757642, 4.063137, 0.827622, -0.561285
),(-8.772685, 4.024161, 0.822426, -0.568872
),(-8.801883, 3.941734, 0.811278, -0.584660
),(-8.814472, 3.902995, 0.807080, -0.590442
),(-8.827025, 3.862964, 0.805016, -0.593254
),(-8.839401, 3.822829, 0.804103, -0.594490
),(-8.851938, 3.781702, 0.803800, -0.594899
),(-8.863134, 3.744428, 0.800737, -0.599016
),(-8.885233, 3.663827, 0.789952, -0.613168
),(-8.896273, 3.618481, 0.783425, -0.621486
),(-8.905730, 3.575769, 0.777083, -0.629399
),(-8.915016, 3.529909, 0.771841, -0.635816
),(-8.922523, 3.490697, 0.769735, -0.638364
),(-8.931126, 3.444504, 0.768645, -0.639675
),(-8.939466, 3.399265, 0.768335, -0.640047
),(-8.954274, 3.318613, 0.768042, -0.640400
),(-8.961992, 3.276315, 0.767870, -0.640606
),(-8.970580, 3.229090, 0.767822, -0.640663
),(-8.977746, 3.189730, 0.767804, -0.640685
),(-8.985074, 3.149378, 0.767819, -0.640667
),(-9.000285, 3.065737, 0.767871, -0.640605
),(-9.008144, 3.022444, 0.767794, -0.640696
),(-9.015842, 2.980131, 0.767781, -0.640712
),(-9.024233, 2.933890, 0.767772, -0.640723
),(-9.031354, 2.894543, 0.767470, -0.641085
),(-9.038846, 2.853203, 0.767555, -0.640983
),(-9.046090, 2.811954, 0.764050, -0.645157
),(-9.058736, 2.727311, 0.751414, -0.659831
),(-9.064295, 2.679931, 0.743892, -0.668300
),(-9.068213, 2.639430, 0.737323, -0.675541
),(-9.071559, 2.594908, 0.729950, -0.683501
),(-9.074120, 2.547269, 0.721954, -0.691941
),(-9.075392, 2.507594, 0.715007, -0.699117
),(-9.075886, 2.464868, 0.707476, -0.706738
),(-9.074128, 2.378497, 0.692126, -0.721776
),(-9.072045, 2.336610, 0.686796, -0.726850
),(-9.069523, 2.294663, 0.684146, -0.729345
),(-9.066798, 2.252748, 0.683040, -0.730381
),(-9.063977, 2.210842, 0.682594, -0.730798
),(-9.060827, 2.164967, 0.682486, -0.730899
),(-9.055189, 2.083170, 0.682306, -0.731066
),(-9.052140, 2.039285, 0.682305, -0.731067
),(-9.048826, 1.991414, 0.682281, -0.731090
),(-9.046202, 1.953513, 0.682249, -0.731120
),(-9.043211, 1.910624, 0.682293, -0.731079
),(-9.039969, 1.863759, 0.682221, -0.731146
),(-9.034407, 1.783970, 0.682266, -0.731104
),(-9.031197, 1.738101, 0.681999, -0.731353
),(-9.027992, 1.692220, 0.682044, -0.731311
),(-9.025196, 1.652326, 0.682042, -0.731313
),(-9.022261, 1.610440, 0.681948, -0.731401
),(-9.019232, 1.567552, 0.681947, -0.731401
),(-9.015847, 1.519688, 0.681653, -0.731676
),(-9.009927, 1.435909, 0.681785, -0.731553
),(-9.006895, 1.393025, 0.681627, -0.731700
),(-9.003488, 1.346199, 0.679848, -0.733353
),(-9.000199, 1.306530, 0.673655, -0.739046
),(-8.995715, 1.264380, 0.664272, -0.747491
),(-8.989620, 1.219070, 0.652316, -0.757947
),(-8.976713, 1.144322, 0.634600, -0.772840
),(-8.968002, 1.103923, 0.624129, -0.781321
),(-8.957178, 1.059631, 0.611143, -0.791520
),(-8.946818, 1.022186, 0.600001, -0.800000
),(-8.934976, 0.983380, 0.591299, -0.806453
),(-8.909112, 0.904399, 0.583762, -0.811925
),(-8.895683, 0.864620, 0.582388, -0.812911
),(-8.882134, 0.824863, 0.581529, -0.813526
),(-8.868535, 0.785127, 0.581139, -0.813805
),(-8.854905, 0.745405, 0.580947, -0.813942
),(-8.839958, 0.701914, 0.580773, -0.814066
),(-8.811641, 0.619663, 0.580654, -0.814151
),(-8.797962, 0.579951, 0.580640, -0.814160
),(-8.784281, 0.540241, 0.580632, -0.814166
),(-8.770612, 0.500609, 0.579598, -0.814903
),(-8.756600, 0.461269, 0.572389, -0.819982
),(-8.726098, 0.384545, 0.550482, -0.834847
),(-8.706499, 0.340889, 0.536276, -0.844042
),(-8.687906, 0.302775, 0.526390, -0.850243
),(-8.669831, 0.267509, 0.517089, -0.855931
),(-8.650592, 0.232117, 0.505523, -0.862813
),(-8.629986, 0.196523, 0.493100, -0.869973
),(-8.585634, 0.125837, 0.478298, -0.878198
),(-8.558875, 0.084684, 0.475097, -0.879933
),(-8.535788, 0.049592, 0.473629, -0.880725
),(-8.510953, 0.012062, 0.472782, -0.881179
),(-8.484958, -0.027095, 0.472468, -0.881348
),(-8.462265, -0.061226, 0.472223, -0.881479
),(-8.438998, -0.096186, 0.472113, -0.881538
),(-8.415720, -0.131151, 0.472082, -0.881555
),(-8.367496, -0.203563, 0.472055, -0.881569
),(-8.344214, -0.238520, 0.472049, -0.881572
),(-8.318715, -0.276805, 0.472045, -0.881574
),(-8.296541, -0.310096, 0.472043, -0.881575
),(-8.272705, -0.345885, 0.472042, -0.881576
),(-8.247759, -0.383336, 0.472043, -0.881575
),(-8.221151, -0.423286, 0.472045, -0.881574
),(-8.175671, -0.491403, 0.469251, -0.883065
),(-8.151960, -0.525741, 0.460114, -0.887860
),(-8.124641, -0.563255, 0.446988, -0.894540
),(-8.101232, -0.593610, 0.435202, -0.900333
),(-8.074540, -0.626239, 0.421695, -0.906738
),(-8.016726, -0.691820, 0.406079, -0.913838
),(-7.988474, -0.722940, 0.403114, -0.915150
),(-7.957380, -0.756861, 0.401719, -0.915763
),(-7.929616, -0.787022, 0.401044, -0.916059
),(-7.901109, -0.817859, 0.400477, -0.916307
),(-7.872582, -0.848681, 0.400309, -0.916380
),(-7.812772, -0.913233, 0.400108, -0.916468
),(-7.785579, -0.942569, 0.400088, -0.916477
),(-7.756345, -0.974103, 0.400076, -0.916482
),(-7.723712, -1.009302, 0.400069, -0.916485
),(-7.696536, -1.038577, 0.398813, -0.917032
),(-7.667838, -1.068845, 0.390869, -0.920446
),(-7.605743, -1.129729, 0.364900, -0.931047
),(-7.575718, -1.156732, 0.351575, -0.936160
),(-7.543465, -1.184081, 0.337340, -0.941383
),(-7.508095, -1.212205, 0.321893, -0.946776
),(-7.472620, -1.238582, 0.306667, -0.951817
),(-7.433851, -1.265459, 0.290304, -0.956935
),(-7.400022, -1.287348, 0.276256, -0.961084
),(-7.328423, -1.329366, 0.253806, -0.967255
),(-7.288309, -1.351731, 0.249730, -0.968315
),(-7.249772, -1.372938, 0.248200, -0.968709
),(-7.207661, -1.395982, 0.247691, -0.968839
),(-7.174350, -1.414233, 0.247503, -0.968887
),(-7.137491, -1.434383, 0.247458, -0.968899
),(-7.099752, -1.455003, 0.247412, -0.968910
),(-7.023406, -1.496710, 0.247297, -0.968940
),(-6.985658, -1.517318, 0.247187, -0.968968
),(-6.944407, -1.539839, 0.247232, -0.968956
),(-6.909351, -1.558797, 0.243149, -0.969989
),(-6.872349, -1.578051, 0.234134, -0.972204
),(-6.834144, -1.597088, 0.225030, -0.974352
),(-6.755868, -1.633580, 0.208039, -0.978121
),(-6.716713, -1.650611, 0.199736, -0.979850
),(-6.670997, -1.669611, 0.191647, -0.981464
),(-6.632083, -1.685262, 0.188687, -0.982037
),(-6.593038, -1.700777, 0.187417, -0.982280
),(-6.553969, -1.716240, 0.187035, -0.982353
),(-6.513967, -1.732023, 0.186769, -0.982404
),(-6.433013, -1.763941, 0.186534, -0.982449
),(-6.393927, -1.779310, 0.186116, -0.982528
),(-6.353882, -1.794995, 0.185846, -0.982579
),(-6.300816, -1.815770, 0.185620, -0.982622
),(-6.264563, -1.829720, 0.179868, -0.983691
),(-6.225312, -1.844141, 0.171286, -0.985221
),(-6.184924, -1.858186, 0.162172, -0.986762
),(-6.138564, -1.873241, 0.151584, -0.988444
),(-6.065782, -1.894430, 0.133927, -0.990991
),(-6.025307, -1.905098, 0.123889, -0.992296
),(-5.979059, -1.916014, 0.110829, -0.993839
),(-5.936164, -1.925031, 0.099609, -0.995027
),(-5.891192, -1.933467, 0.088494, -0.996077
),(-5.843030, -1.941566, 0.079759, -0.996814
),(-5.800629, -1.948236, 0.076309, -0.997084
),(-5.758133, -1.954709, 0.074809, -0.997198
),(-5.671115, -1.967777, 0.074190, -0.997244
),(-5.629569, -1.974003, 0.074091, -0.997251
),(-5.583079, -1.980901, 0.073936, -0.997263
),(-5.536591, -1.987824, 0.073943, -0.997262
),(-5.492074, -1.994432, 0.073873, -0.997268
),(-5.446577, -2.001212, 0.073710, -0.997280
),(-5.400089, -2.008108, 0.073484, -0.997296
),(-5.359662, -2.013944, 0.069274, -0.997598
),(-5.277828, -2.023691, 0.049510, -0.998774
),(-5.233186, -2.027567, 0.038091, -0.999274
),(-5.184646, -2.030614, 0.026016, -0.999662
),(-5.147081, -2.032101, 0.018972, -0.999820
),(-5.120596, -2.032616, 0.018067, -0.999837
),(-5.102952, -2.032980, 0.017585, -0.999845
),(-5.089238, -2.033221, 0.017530, -0.999846
),(-5.071025, -2.034446, 0.011985, -0.999928
),(-5.044977, -2.035007, 0.000899, -1.000000
),(-5.004643, -2.034455, -0.013624, -0.999907
),(-4.964969, -2.032721, -0.028435, -0.999596
),(-4.922832, -2.029736, -0.042460, -0.999098
),(-4.880978, -2.025510, -0.056981, -0.998375
),(-4.837546, -2.020112, -0.070735, -0.997495
),(-4.763916, -2.009067, -0.077472, -0.996995
),(-4.722454, -2.002489, -0.079435, -0.996840
),(-4.677045, -1.995166, -0.080508, -0.996754
),(-4.637572, -1.988733, -0.080916, -0.996721
),(-4.595142, -1.981787, -0.081195, -0.996698
),(-4.547786, -1.974003, -0.081479, -0.996675
),(-4.467863, -1.960840, -0.081581, -0.996667
),(-4.425590, -1.953855, -0.082870, -0.996560
),(-4.380576, -1.945914, -0.092579, -0.995705
),(-4.335368, -1.936731, -0.106993, -0.994260
),(-4.297380, -1.927929, -0.120123, -0.992759
),(-4.257810, -1.917569, -0.134410, -0.990926
),(-4.182394, -1.895558, -0.148885, -0.988854
),(-4.143341, -1.883396, -0.151669, -0.988431
),(-4.103293, -1.870748, -0.152781, -0.988260
),(-4.059451, -1.856844, -0.153196, -0.988196
),(-4.021341, -1.844734, -0.153237, -0.988190
),(-3.980385, -1.831682, -0.153449, -0.988157
),(-3.896580, -1.804975, -0.153749, -0.988110
),(-3.856590, -1.792223, -0.153823, -0.988098
),(-3.816604, -1.779448, -0.154120, -0.988052
),(-3.776938, -1.766538, -0.159627, -0.987177
),(-3.737691, -1.753129, -0.167937, -0.985798
),(-3.695049, -1.737674, -0.178239, -0.983987
),(-3.616848, -1.705978, -0.205327, -0.978693
),(-3.576975, -1.687708, -0.220794, -0.975321
),(-3.540278, -1.669512, -0.235269, -0.971930
),(-3.503531, -1.650011, -0.246029, -0.969263
),(-3.463936, -1.628227, -0.252452, -0.967609
),(-3.424661, -1.606001, -0.257015, -0.966408
),(-3.387418, -1.584484, -0.260433, -0.965492
),(-3.312505, -1.540313, -0.265928, -0.963993
),(-3.275607, -1.518222, -0.268061, -0.963402
),(-3.236241, -1.494429, -0.270024, -0.962854
),(-3.202094, -1.473621, -0.271499, -0.962439
),(-3.166305, -1.451667, -0.272843, -0.962059
),(-3.128024, -1.428035, -0.274077, -0.961708
),(-3.057560, -1.384202, -0.275902, -0.961186
),(-3.021115, -1.361387, -0.276650, -0.960971
),(-2.983857, -1.337984, -0.277305, -0.960782
),(-2.950015, -1.316667, -0.277823, -0.960632
),(-2.913658, -1.293712, -0.278304, -0.960493
),(-2.874790, -1.269116, -0.278746, -0.960365
),(-2.806399, -1.225723, -0.279370, -0.960184
),(-2.770114, -1.202652, -0.279636, -0.960106
),(-2.731311, -1.177950, -0.279880, -0.960035
),(-2.697579, -1.156454, -0.280063, -0.959982
),(-2.661326, -1.133331, -0.280233, -0.959932
),(-2.622553, -1.108581, -0.280387, -0.959887
),(-2.553454, -1.064433, -0.280606, -0.959823
),(-2.518069, -1.041809, -0.280696, -0.959797
),(-2.482692, -1.019179, -0.280768, -0.959776
),(-2.447312, -0.996542, -0.280827, -0.959758
),(-2.411092, -0.973361, -0.280876, -0.959744
),(-2.338663, -0.926992, -0.280936, -0.959727
),(-2.302497, -0.903823, -0.280897, -0.959738
),(-2.274109, -0.886548, -0.276454, -0.961027
),(-2.240705, -0.865735, -0.270639, -0.962681
),(-2.200030, -0.841637, -0.259564, -0.965726
),(-2.166341, -0.822688, -0.249461, -0.968385
),(-2.129798, -0.803129, -0.236861, -0.971543
),(-2.049482, -0.763245, -0.223609, -0.974679
),(-2.012551, -0.745407, -0.222158, -0.975011
),(-1.974672, -0.727234, -0.221589, -0.975140
