0.345005, -0.161026, -0.176261, 0.000000
0.340409, -0.155988, -0.176861, 0.000000
0.335725, -0.152131, -0.178169, 0.000000
0.335811, -0.157468, -0.177341, 0.000000
0.336113, -0.158351, -0.177059, 0.000000
0.336443, -0.160413, -0.176233, 0.000000
0.340944, -0.163516, -0.175782, 0.000000
0.346129, -0.167051, -0.175563, 0.000000
0.343268, -0.164151, -0.175256, 0.000000
0.344288, -0.164932, -0.174947, 0.000000
0.346055, -0.166781, -0.174214, 0.000000
0.348385, -0.168228, -0.174344, 0.000000
0.349593, -0.166946, -0.174465, 0.000000
0.351391, -0.169572, -0.172812, 0.000000
0.350346, -0.173208, -0.172301, 0.000000
0.346705, -0.175505, -0.172340, 0.000000
0.351459, -0.178606, -0.170122, 0.000000
0.348645, -0.181438, -0.170740, 0.000000
0.344220, -0.173772, -0.173647, 0.000000
0.348606, -0.173268, -0.173034, 0.000000
0.346184, -0.176869, -0.172379, 0.000000
0.348046, -0.169217, -0.173184, 0.000000
0.352600, -0.169317, -0.172181, 0.000000
0.348864, -0.166936, -0.174209, 0.000000
0.347567, -0.169914, -0.174813, 0.000000
0.339250, -0.169256, -0.174524, 0.000000
0.340754, -0.172430, -0.172800, 0.000000
0.344442, -0.165750, -0.175157, 0.000000
0.347111, -0.168064, -0.173834, 0.000000
0.348050, -0.166139, -0.174027, 0.000000
0.348168, -0.167120, -0.173859, 0.000000
0.349311, -0.166494, -0.173311, 0.000000
0.346444, -0.167858, -0.174348, 0.000000
0.348346, -0.163767, -0.175380, 0.000000
0.350151, -0.168155, -0.172692, 0.000000
0.344270, -0.165021, -0.175087, 0.000000
0.344478, -0.165838, -0.174851, 0.000000
0.347498, -0.169328, -0.174418, 0.000000
0.339816, -0.162015, -0.176346, 0.000000
0.346101, -0.163810, -0.175587, 0.000000
0.347288, -0.163056, -0.176265, 0.000000
0.346183, -0.159819, -0.175746, 0.000000
0.347129, -0.163873, -0.174572, 0.000000
0.343663, -0.161449, -0.175475, 0.000000
0.348119, -0.162174, -0.175637, 0.000000
0.340431, -0.164096, -0.175204, 0.000000
0.345394, -0.160408, -0.175449, 0.000000
0.347069, -0.163101, -0.175602, 0.000000
0.346051, -0.157140, -0.177113, 0.000000
0.346742, -0.160265, -0.176740, 0.000000
0.347044, -0.159139, -0.176539, 0.000000
0.343206, -0.161108, -0.176368, 0.000000
0.346254, -0.165241, -0.173766, 0.000000
0.348215, -0.167155, -0.174065, 0.000000
0.344456, -0.165457, -0.174933, 0.000000
0.345773, -0.166437, -0.174055, 0.000000
0.343799, -0.167082, -0.173326, 0.000000
0.340964, -0.167215, -0.174357, 0.000000
0.347473, -0.166687, -0.174253, 0.000000
0.349728, -0.167971, -0.173956, 0.000000
0.350463, -0.165336, -0.174730, 0.000000
0.343803, -0.166081, -0.173203, 0.000000
0.347020, -0.169075, -0.174030, 0.000000
0.350981, -0.171375, -0.172870, 0.000000
0.349738, -0.172333, -0.173776, 0.000000
0.347149, -0.164422, -0.173329, 0.000000
0.342033, -0.160372, -0.174917, 0.000000
0.340191, -0.158330, -0.175590, 0.000000
0.340100, -0.162280, -0.175793, 0.000000
0.338618, -0.162816, -0.175187, 0.000000
0.338686, -0.158868, -0.175871, 0.000000
0.339378, -0.160129, -0.175665, 0.000000
0.347449, -0.165929, -0.174178, 0.000000
0.345431, -0.167964, -0.173473, 0.000000
0.342369, -0.171696, -0.173137, 0.000000
0.342304, -0.169923, -0.173793, 0.000000
0.343913, -0.170357, -0.175060, 0.000000
0.352567, -0.172762, -0.172192, 0.000000
0.351693, -0.168949, -0.173917, 0.000000
0.348304, -0.168934, -0.173748, 0.000000
0.345812, -0.161678, -0.175738, 0.000000
0.348785, -0.157945, -0.175570, 0.000000
0.346128, -0.152022, -0.178797, 0.000000
0.336273, -0.151609, -0.179339, 0.000000
0.337364, -0.155464, -0.177669, 0.000000
