-0.528351, 0.002629, -0.004387, 0.006134, 0.999998
-0.528360, 0.002630, -0.004394, 0.006267, 0.999998
-0.528350, 0.002637, -0.004475, 0.005699, 0.999997
-0.528350, 0.002640, -0.004469, 0.005624, 0.999998
-0.528360, 0.002637, -0.004433, 0.005772, 0.999998
-0.528356, 0.002645, -0.004466, 0.006056, 0.999998
-0.528363, 0.002640, -0.004421, 0.006292, 0.999998
-0.528371, 0.002641, -0.004432, 0.005761, 0.999998
-0.528378, 0.002644, -0.004452, 0.005862, 0.999998
-0.528364, 0.002644, -0.004451, 0.006012, 0.999998
-0.528360, 0.002645, -0.004439, 0.006267, 0.999998
-0.528391, 0.002649, -0.004473, 0.005822, 0.999997
-0.528381, 0.002655, -0.004548, 0.005588, 0.999997
-0.528378, 0.002652, -0.004506, 0.005408, 0.999997
-0.528389, 0.002655, -0.004503, 0.005612, 0.999997
-0.528390, 0.002662, -0.004546, 0.005865, 0.999997
-0.528379, 0.002663, -0.004542, 0.005980, 0.999997
-0.528404, 0.002659, -0.004492, 0.006202, 0.999997
-0.528396, 0.002665, -0.004565, 0.005747, 0.999997
-0.528397, 0.002662, -0.004527, 0.005679, 0.999997
-0.528398, 0.002664, -0.004524, 0.005864, 0.999997
-0.528402, 0.002672, -0.004561, 0.006027, 0.999997
-0.528400, 0.002673, -0.004569, 0.005355, 0.999997
-0.528405, 0.002677, -0.004605, 0.005669, 0.999997
-0.528404, 0.002674, -0.004567, 0.005642, 0.999997
-0.528410, 0.002682, -0.004601, 0.005729, 0.999997
-0.528418, 0.002678, -0.004591, 0.005372, 0.999997
-0.528415, 0.002680, -0.004600, 0.005384, 0.999997
-0.528405, 0.002687, -0.004631, 0.005625, 0.999997
-0.528419, 0.002689, -0.004628, 0.005629, 0.999997
-0.528416, 0.002688, -0.004629, 0.005308, 0.999997
-0.528414, 0.002695, -0.004658, 0.005434, 0.999997
-0.528430, 0.002692, -0.004624, 0.005695, 0.999997
-0.528422, 0.002698, -0.004669, 0.005661, 0.999997
-0.528423, 0.002700, -0.004686, 0.005261, 0.999997
-0.527261, 0.002693, -0.004755, 0.116327, 0.999997
-0.490477, 0.002516, -0.004866, 0.847190, 0.999997
-0.448950, 0.002310, -0.004922, 0.996112, 0.999997
-0.402289, 0.002071, -0.005325, 0.992406, 0.999996
-0.364102, 0.001830, -0.005437, 0.738056, 0.999996
-0.332280, 0.001657, -0.005520, 0.905767, 0.999996
-0.286147, 0.001411, -0.005378, 1.003798, 0.999996
-0.203050, 0.001063, -0.005135, 1.004730, 0.999997
-0.159473, 0.000844, -0.005134, 1.012336, 0.999997
-0.111349, 0.000594, -0.005268, 0.995906, 0.999997
-0.072261, 0.000405, -0.005479, 0.871573, 0.999996
-0.041854, 0.000239, -0.002339, 0.744594, 0.999999
-0.005450, 0.000458, 0.014847, 0.941004, 0.999972
0.040947, 0.001765, 0.043530, 1.018165, 0.999763
0.124295, 0.007616, 0.097016, 1.005709, 0.998824
0.167632, 0.012511, 0.127377, 1.001267, 0.997973
0.214391, 0.019315, 0.161456, 1.003230, 0.996743
0.253672, 0.026323, 0.189876, 0.957128, 0.995497
0.294254, 0.034727, 0.218056, 0.978768, 0.994062
0.335816, 0.044552, 0.245818, 1.009303, 0.992456
0.381635, 0.056730, 0.276754, 0.915101, 0.990441
0.435319, 0.072745, 0.303700, 0.770414, 0.988493
0.473767, 0.085361, 0.329812, 0.959881, 0.986434
0.512688, 0.099267, 0.358405, 1.036226, 0.983986
0.552548, 0.114989, 0.386297, 0.962472, 0.981405
0.594335, 0.132722, 0.416770, 0.972664, 0.978366
0.631037, 0.149607, 0.445328, 1.000259, 0.975313
0.705342, 0.187796, 0.503393, 0.945336, 0.968491
0.740709, 0.207948, 0.532353, 0.955785, 0.964784
0.780501, 0.232261, 0.563850, 1.022978, 0.960522
0.814695, 0.254565, 0.591932, 1.006735, 0.956521
0.848783, 0.278219, 0.621043, 0.950391, 0.952174
0.885016, 0.305044, 0.652782, 0.983629, 0.947206
0.949550, 0.357392, 0.710195, 0.989141, 0.937613
0.980441, 0.384744, 0.739360, 0.949745, 0.932443
1.014315, 0.416730, 0.771467, 1.008483, 0.926523
1.040694, 0.442882, 0.791696, 0.783604, 0.922670
1.060772, 0.463479, 0.796410, 0.753024, 0.921758
1.087379, 0.490751, 0.802187, 0.949236, 0.920635
1.118753, 0.523283, 0.804859, 1.000214, 0.920112
1.179050, 0.586171, 0.806603, 1.007749, 0.919770
1.208567, 0.616962, 0.806919, 1.002703, 0.919708
1.237700, 0.647384, 0.807021, 1.006661, 0.919688
1.266890, 0.677857, 0.807117, 0.997104, 0.919669
1.295843, 0.708093, 0.807308, 0.999500, 0.919632
1.354037, 0.768900, 0.807381, 1.009397, 0.919618
1.383866, 0.800080, 0.807430, 1.000974, 0.919608
1.416615, 0.834305, 0.807591, 1.007800, 0.919576
1.444982, 0.863958, 0.807535, 1.001773, 0.919587
1.473667, 0.893940, 0.807662, 1.006812, 0.919562
1.503422, 0.925045, 0.807630, 0.999214, 0.919569
1.535866, 0.958972, 0.807667, 0.999300, 0.919561
1.593617, 1.019343, 0.807652, 1.000397, 0.919564
1.624138, 1.051253, 0.807819, 1.008968, 0.919532
1.651139, 1.079492, 0.807775, 1.000567, 0.919540
1.680167, 1.109848, 0.807755, 1.000335, 0.919544
1.712649, 1.143809, 0.807766, 0.999251, 0.919542
1.745127, 1.177773, 0.807777, 1.000394, 0.919540
1.801105, 1.236312, 0.807765, 0.999416, 0.919542
1.833560, 1.270254, 0.807782, 1.002509, 0.919539
1.865418, 1.303570, 0.807788, 0.996047, 0.919538
1.893870, 1.333329, 0.807717, 1.013455, 0.919552
1.922304, 1.363058, 0.807779, 0.999144, 0.919539
1.958252, 1.400652, 0.807844, 0.997787, 0.919527
1.986498, 1.430194, 0.807808, 1.000843, 0.919534
2.047749, 1.494260, 0.807915, 1.002482, 0.919513
2.076922, 1.524772, 0.807864, 1.000566, 0.919523
2.105258, 1.554411, 0.807872, 0.999990, 0.919521
2.134283, 1.584770, 0.807872, 0.999569, 0.919521
2.163307, 1.615129, 0.807887, 0.999808, 0.919518
2.192321, 1.645478, 0.807881, 0.999223, 0.919519
2.252428, 1.708352, 0.807884, 1.000534, 0.919519
2.281443, 1.738702, 0.807940, 0.997676, 0.919508
2.310445, 1.769042, 0.807908, 1.000874, 0.919514
2.342232, 1.802293, 0.807911, 1.000615, 0.919514
2.371217, 1.832613, 0.807912, 1.001094, 0.919513
2.403078, 1.865942, 0.807980, 0.995307, 0.919500
2.460000, 1.925489, 0.807994, 1.000978, 0.919497
2.489061, 1.955893, 0.808001, 1.005152, 0.919496
2.520067, 1.988332, 0.808014, 0.995290, 0.919493
2.552643, 2.022414, 0.808011, 1.000672, 0.919494
2.580266, 2.051315, 0.808011, 0.999803, 0.919494
2.612911, 2.085480, 0.807956, 1.008407, 0.919505
2.667732, 2.142826, 0.807970, 1.001866, 0.919502
2.697411, 2.173874, 0.807995, 0.999050, 0.919497
2.729175, 2.207112, 0.807977, 0.998596, 0.919501
2.757503, 2.236751, 0.807987, 1.001169, 0.919499
2.787205, 2.267829, 0.807984, 0.998160, 0.919499
2.841005, 2.324122, 0.808054, 0.997204, 0.919485
2.869144, 2.353570, 0.808083, 0.938339, 0.919480
2.893609, 2.379168, 0.808431, 0.603683, 0.919411
2.906159, 2.392315, 0.808431, 0.430590, 0.919411
2.918992, 2.405715, 0.810504, 0.642134, 0.919003
2.971618, 2.461056, 0.810018, 0.991565, 0.919099
3.000531, 2.491449, 0.810151, 1.001954, 0.919073
3.031576, 2.524078, 0.810458, 1.001093, 0.919012
3.057783, 2.551641, 0.810649, 1.000755, 0.918974
3.086733, 2.582082, 0.810413, 1.000148, 0.919021
3.118430, 2.615404, 0.810621, 1.000243, 0.918980
3.173608, 2.673438, 0.810522, 1.007580, 0.918999
3.205372, 2.706829, 0.810602, 0.997621, 0.918984
3.230924, 2.733702, 0.810488, 1.002198, 0.919006
3.258323, 2.762477, 0.810987, 0.862104, 0.918908
3.293436, 2.799429, 0.811051, 0.397154, 0.918895
3.303456, 2.809946, 0.810530, 0.292389, 0.918998
3.311461, 2.818348, 0.810052, 0.200450, 0.919092
3.315543, 2.822633, 0.809958, 0.107757, 0.919111
3.317921, 2.825117, 0.810114, 0.053945, 0.919080
3.319178, 2.826449, 0.809945, 0.005488, 0.919113
3.319213, 2.826486, 0.809941, 0.000436, 0.919114
3.319214, 2.826486, 0.809942, 0.002200, 0.919114
3.319212, 2.826488, 0.809941, 0.001601, 0.919114
3.319211, 2.826489, 0.809941, 0.001469, 0.919114
3.319211, 2.826492, 0.809930, 0.001507, 0.919116
3.319211, 2.826491, 0.809943, 0.001453, 0.919114
3.319212, 2.826494, 0.809940, 0.001441, 0.919114
3.319213, 2.826493, 0.809954, 0.001401, 0.919111
3.319213, 2.826495, 0.809948, 0.001402, 0.919113
3.319214, 2.826495, 0.809962, 0.001360, 0.919110
3.319215, 2.826495, 0.809966, 0.001341, 0.919109
3.319215, 2.826497, 0.809963, 0.001262, 0.919110
3.319216, 2.826497, 0.809976, 0.001311, 0.919107
3.319217, 2.826499, 0.809971, 0.001286, 0.919108
3.319217, 2.826499, 0.809975, 0.001196, 0.919107
3.319218, 2.826498, 0.809988, 0.001192, 0.919105
3.319218, 2.826500, 0.809982, 0.001153, 0.919106
3.319219, 2.826500, 0.809998, 0.001159, 0.919103
3.319219, 2.826500, 0.809999, 0.001173, 0.919103
3.319220, 2.826501, 0.810002, 0.001150, 0.919102
3.319220, 2.826501, 0.810007, 0.001090, 0.919101
3.319221, 2.826501, 0.810008, 0.001090, 0.919101
3.319221, 2.826502, 0.810012, 0.001015, 0.919100
3.319221, 2.826503, 0.810010, 0.001004, 0.919100
3.319222, 2.826503, 0.810013, 0.000992, 0.919100
3.319222, 2.826503, 0.810016, 0.000990, 0.919099
3.319222, 2.826504, 0.810018, 0.000971, 0.919099
3.319222, 2.826504, 0.810021, 0.000950, 0.919098
3.319222, 2.826504, 0.810026, 0.000915, 0.919097
3.319222, 2.826504, 0.810029, 0.000907, 0.919097
3.319223, 2.826503, 0.810038, 0.000839, 0.919095
3.319223, 2.826504, 0.810039, 0.000868, 0.919095
3.319223, 2.826504, 0.810042, 0.000847, 0.919094
3.319223, 2.826504, 0.810044, 0.000835, 0.919094
3.319223, 2.826505, 0.810043, 0.000795, 0.919094
3.319223, 2.826504, 0.810049, 0.000751, 0.919093
3.319224, 2.826505, 0.810047, 0.000741, 0.919093
3.319224, 2.826505, 0.810054, 0.000738, 0.919092
3.319224, 2.826505, 0.810055, 0.000704, 0.919092
3.319224, 2.826505, 0.810056, 0.000708, 0.919091
3.319224, 2.826506, 0.810055, 0.000695, 0.919092
3.319225, 2.826506, 0.810061, 0.000639, 0.919090
3.319225, 2.826506, 0.810064, 0.000612, 0.919090
3.319226, 2.826507, 0.810065, 0.000636, 0.919090
3.319226, 2.826507, 0.810067, 0.000612, 0.919089
3.319226, 2.826508, 0.810067, 0.000579, 0.919089
3.319227, 2.826508, 0.810072, 0.000571, 0.919088
3.319227, 2.826509, 0.810070, 0.000549, 0.919089
3.319227, 2.826508, 0.810074, 0.000532, 0.919088
3.319228, 2.826509, 0.810075, 0.000526, 0.919088
3.319228, 2.826509, 0.810076, 0.000518, 0.919087
3.319228, 2.826510, 0.810079, 0.000487, 0.919087
3.319229, 2.826510, 0.810079, 0.000494, 0.919087
3.319229, 2.826510, 0.810080, 0.000474, 0.919087
