0.330759,-0.018636,-0.199386,0
0.331196,-0.021855,-0.199172,0
0.33283,-0.018252,-0.201536,0
0.335665,-0.019288,-0.199927,0
0.335052,-0.019713,-0.199551,0
0.337685,-0.013998,-0.201503,0
0.336172,-0.020538,-0.199432,0
0.341517,-0.025472,-0.197556,0
0.337262,-0.02981,-0.196722,0
0.338965,-0.031791,-0.19642,0
0.339578,-0.033569,-0.19573,0
0.337186,-0.035304,-0.194502,0
0.33531,-0.029731,-0.197421,0
0.335437,-0.033455,-0.195239,0
0.338392,-0.042926,-0.193943,0
0.339133,-0.043803,-0.192511,0
0.338765,-0.045709,-0.191939,0
0.340701,-0.039562,-0.193707,0
0.33514,-0.036692,-0.195571,0
0.334983,-0.032164,-0.195853,0
0.333718,-0.031404,-0.196416,0
0.334256,-0.032415,-0.194127,0
0.330693,-0.025177,-0.196827,0
0.332805,-0.028546,-0.196376,0
0.331786,-0.026274,-0.196899,0
0.332311,-0.032614,-0.195813,0
0.334364,-0.030524,-0.197604,0
0.335241,-0.029337,-0.195222,0
0.33085,-0.027749,-0.197803,0
0.336865,-0.029875,-0.197423,0
0.341371,-0.026527,-0.197184,0
0.337894,-0.024795,-0.197712,0
0.336269,-0.022915,-0.199206,0
0.337809,-0.027432,-0.195854,0
0.334259,-0.026959,-0.197711,0
0.340745,-0.029176,-0.195716,0
0.336493,-0.028468,-0.196087,0
0.337992,-0.027711,-0.196994,0
0.336834,-0.027347,-0.195558,0
0.337368,-0.030763,-0.195668,0
0.336677,-0.030259,-0.195055,0
0.337882,-0.031507,-0.194845,0
0.338644,-0.032488,-0.194805,0
0.346061,-0.037099,-0.193871,0
0.34555,-0.036997,-0.19371,0
0.344138,-0.035301,-0.195461,0
0.345286,-0.037886,-0.194266,0
0.342541,-0.039799,-0.192484,0
0.344045,-0.045718,-0.192251,0
0.344155,-0.046612,-0.192468,0
0.347583,-0.042285,-0.189956,0
0.343691,-0.042091,-0.19306,0
0.336395,-0.04087,-0.192079,0
0.34084,-0.036632,-0.194504,0
0.344286,-0.039205,-0.193141,0
0.342996,-0.040851,-0.194685,0
0.339871,-0.033218,-0.201507,0
0.347702,-0.029613,-0.19551,0
0.351016,-0.037061,-0.193944,0
0.351322,-0.03586,-0.200786,0
0.355249,-0.039594,-0.190849,0
0.354064,-0.037578,-0.199826,0
