0.336067, -0.156718, -0.181384, 0.000000
0.335705, -0.159756, -0.180544, 0.000000
0.333837, -0.159021, -0.181279, 0.000000
0.339922, -0.156654, -0.181650, 0.000000
0.340282, -0.155096, -0.182775, 0.000000
0.333857, -0.155934, -0.181141, 0.000000
0.334951, -0.152729, -0.182494, 0.000000
0.336250, -0.155585, -0.182986, 0.000000
0.341728, -0.159886, -0.180926, 0.000000
0.344951, -0.161758, -0.180133, 0.000000
0.339661, -0.161882, -0.180255, 0.000000
0.335077, -0.160315, -0.180565, 0.000000
0.335999, -0.156165, -0.181276, 0.000000
0.335894, -0.154876, -0.183431, 0.000000
0.331883, -0.155323, -0.183061, 0.000000
0.333311, -0.156507, -0.181008, 0.000000
0.333019, -0.149577, -0.182351, 0.000000
0.337906, -0.147861, -0.183490, 0.000000
0.334136, -0.146193, -0.183320, 0.000000
0.334483, -0.151536, -0.183533, 0.000000
0.334258, -0.147230, -0.184826, 0.000000
0.336265, -0.150564, -0.183435, 0.000000
0.337590, -0.146929, -0.182508, 0.000000
0.336867, -0.148088, -0.183591, 0.000000
0.334319, -0.143765, -0.185094, 0.000000
0.334594, -0.145848, -0.184859, 0.000000
0.336299, -0.152602, -0.183405, 0.000000
0.342157, -0.155564, -0.182178, 0.000000
0.335293, -0.158717, -0.181963, 0.000000
0.336256, -0.158353, -0.181686, 0.000000
0.338021, -0.154411, -0.183992, 0.000000
0.339544, -0.156012, -0.180634, 0.000000
0.339510, -0.154295, -0.182170, 0.000000
0.337630, -0.158322, -0.180830, 0.000000
0.328390, -0.159665, -0.181063, 0.000000
0.327914, -0.159779, -0.181098, 0.000000
0.330785, -0.158254, -0.181532, 0.000000
0.336572, -0.157813, -0.180583, 0.000000
0.335201, -0.151691, -0.183155, 0.000000
0.340373, -0.152378, -0.182928, 0.000000
0.339453, -0.150770, -0.182453, 0.000000
0.334631, -0.152460, -0.182916, 0.000000
0.334244, -0.149832, -0.183630, 0.000000
0.337806, -0.149070, -0.181995, 0.000000
0.336342, -0.150916, -0.183450, 0.000000
0.336929, -0.149852, -0.183228, 0.000000
0.333771, -0.151985, -0.183271, 0.000000
0.334995, -0.149743, -0.183116, 0.000000
0.339964, -0.148362, -0.184161, 0.000000
0.341169, -0.144202, -0.183999, 0.000000
0.337347, -0.148473, -0.184075, 0.000000
0.333539, -0.146688, -0.183382, 0.000000
0.332740, -0.148454, -0.184076, 0.000000
0.338327, -0.152477, -0.183150, 0.000000
0.333286, -0.154083, -0.181782, 0.000000
0.328512, -0.153827, -0.182290, 0.000000
0.330303, -0.157844, -0.181368, 0.000000
0.329490, -0.155866, -0.182261, 0.000000
0.335202, -0.156903, -0.181720, 0.000000
0.331293, -0.159051, -0.182246, 0.000000
0.332796, -0.157339, -0.183102, 0.000000
0.339754, -0.157083, -0.180586, 0.000000
0.334455, -0.153618, -0.183016, 0.000000
0.332334, -0.156030, -0.181400, 0.000000
0.335592, -0.159879, -0.181044, 0.000000
0.334162, -0.151993, -0.183889, 0.000000
0.334087, -0.146923, -0.184484, 0.000000
0.337081, -0.146862, -0.184129, 0.000000
0.334200, -0.142794, -0.185808, 0.000000
0.333573, -0.144731, -0.184862, 0.000000
0.334191, -0.150067, -0.183416, 0.000000
0.338249, -0.152605, -0.184030, 0.000000
0.334311, -0.155376, -0.181486, 0.000000
