0.423608, -0.252830, -0.083990, 0.000000
0.427296, -0.253220, -0.080110, 0.000000
0.431399, -0.258405, -0.074859, 0.000000
0.431211, -0.256345, -0.077467, 0.000000
0.438305, -0.256040, -0.072601, 0.000000
0.437889, -0.256567, -0.070522, 0.000000
0.433005, -0.258389, -0.079052, 0.000000
0.435760, -0.259012, -0.071817, 0.000000
0.435521, -0.257851, -0.076034, 0.000000
0.425573, -0.254669, -0.080655, 0.000000
0.424313, -0.254559, -0.081761, 0.000000
0.422596, -0.255512, -0.075806, 0.000000
0.429266, -0.256102, -0.073450, 0.000000
0.425870, -0.255801, -0.076263, 0.000000
0.422177, -0.256420, -0.083754, 0.000000
0.429892, -0.260870, -0.074682, 0.000000
0.430259, -0.260106, -0.076367, 0.000000
0.428654, -0.256883, -0.077730, 0.000000
0.420059, -0.255357, -0.081353, 0.000000
0.422137, -0.256624, -0.077354, 0.000000
0.428649, -0.256555, -0.078926, 0.000000
0.425704, -0.253903, -0.082743, 0.000000
0.429156, -0.257330, -0.078888, 0.000000
0.436963, -0.263051, -0.073546, 0.000000
0.430342, -0.263088, -0.077216, 0.000000
0.425512, -0.257472, -0.080926, 0.000000
0.417202, -0.254869, -0.079474, 0.000000
0.416903, -0.257289, -0.078907, 0.000000
0.424570, -0.262034, -0.077938, 0.000000
0.426757, -0.262968, -0.076031, 0.000000
0.418511, -0.258903, -0.081707, 0.000000
0.418897, -0.255198, -0.087170, 0.000000
0.423682, -0.255449, -0.081475, 0.000000
0.419812, -0.256006, -0.086059, 0.000000
0.422977, -0.255557, -0.084058, 0.000000
0.423260, -0.256820, -0.081265, 0.000000
0.429226, -0.260507, -0.076917, 0.000000
0.428374, -0.258211, -0.081322, 0.000000
0.433814, -0.256504, -0.078180, 0.000000
0.431154, -0.256278, -0.079615, 0.000000
0.420269, -0.253268, -0.082903, 0.000000
0.416607, -0.250802, -0.088807, 0.000000
0.419395, -0.249649, -0.083937, 0.000000
0.413283, -0.250013, -0.085504, 0.000000
0.414209, -0.251282, -0.089610, 0.000000
0.421190, -0.252489, -0.080113, 0.000000
0.425211, -0.254614, -0.079433, 0.000000
0.427903, -0.257143, -0.077004, 0.000000
0.427670, -0.260986, -0.076515, 0.000000
0.424687, -0.259212, -0.080979, 0.000000
0.425908, -0.260235, -0.079052, 0.000000
0.430096, -0.263463, -0.076304, 0.000000
0.434972, -0.264956, -0.071387, 0.000000
0.430241, -0.262997, -0.075256, 0.000000
0.429613, -0.262354, -0.070808, 0.000000
0.433436, -0.263648, -0.072910, 0.000000
0.438217, -0.262617, -0.070076, 0.000000
0.439968, -0.265327, -0.069982, 0.000000
0.418779, -0.258634, -0.083503, 0.000000
