0.316253, -0.081874, -0.141726, 0.000000
0.312646, -0.077251, -0.141604, 0.000000
0.310230, -0.071374, -0.143634, 0.000000
0.311396, -0.070181, -0.145121, 0.000000
0.306522, -0.067729, -0.144781, 0.000000
0.307558, -0.071973, -0.143524, 0.000000
0.303643, -0.072422, -0.143602, 0.000000
0.312430, -0.073130, -0.142959, 0.000000
0.310129, -0.076073, -0.142038, 0.000000
0.307236, -0.077553, -0.141921, 0.000000
0.307954, -0.074035, -0.142677, 0.000000
0.307389, -0.072056, -0.142030, 0.000000
0.312224, -0.074203, -0.142697, 0.000000
0.313043, -0.075321, -0.143655, 0.000000
0.311253, -0.077559, -0.140999, 0.000000
0.319800, -0.074930, -0.142591, 0.000000
0.317753, -0.072677, -0.143159, 0.000000
0.316714, -0.073032, -0.143089, 0.000000
0.317768, -0.069685, -0.144620, 0.000000
0.316544, -0.070287, -0.143153, 0.000000
0.314282, -0.073271, -0.142861, 0.000000
0.311564, -0.067033, -0.145683, 0.000000
0.309602, -0.070887, -0.143923, 0.000000
0.312049, -0.073838, -0.144065, 0.000000
0.307178, -0.074797, -0.141787, 0.000000
0.316486, -0.080043, -0.142770, 0.000000
0.313625, -0.078050, -0.141985, 0.000000
0.311227, -0.079515, -0.140273, 0.000000
0.315652, -0.078750, -0.142056, 0.000000
0.313236, -0.078278, -0.143342, 0.000000
0.315902, -0.075388, -0.142719, 0.000000
0.316468, -0.073000, -0.142088, 0.000000
0.308868, -0.071630, -0.144532, 0.000000
0.307189, -0.072026, -0.142931, 0.000000
0.303300, -0.071726, -0.143342, 0.000000
0.304500, -0.069541, -0.144323, 0.000000
0.309396, -0.068182, -0.144329, 0.000000
0.312533, -0.071164, -0.144919, 0.000000
0.307446, -0.074910, -0.144561, 0.000000
0.310082, -0.076492, -0.142792, 0.000000
0.319282, -0.076457, -0.143509, 0.000000
0.314973, -0.073539, -0.143657, 0.000000
0.314305, -0.067360, -0.143010, 0.000000
0.313293, -0.063806, -0.145410, 0.000000
0.314401, -0.065374, -0.145014, 0.000000
0.310293, -0.061990, -0.146140, 0.000000
