9, 6, Cone222, racecar, 9
19, 6, Cone172, racecar, 19
21, 6, racecar, Cone228, 21
29, 6, Cone182, racecar, 29
30, 6, racecar, porto_track, 30
5, 6, racecar, porto_track, 5
