16, 6, racecar, Cone240, 16
19, 6, Cone172, racecar, 19
30, 6, racecar, porto_track, 30
5, 6, Cone382, racecar, 5
18, 6, Cone1, racecar, 18
19, 6, Cone172, racecar, 19
