8, 6, Cone274, racecar, 8
19, 6, Cone172, racecar, 19
21, 6, racecar, porto_track, 21
23, 6, racecar, porto_track, 23
25, 6, racecar, porto_track, 25
28, 6, Cone234, racecar, 28
29, 6, Cone182, racecar, 29
