racecar,2.6287015945330294, 31.717, 1
racecar2,2.5634016704631737, 31.721, 1
racecar2,0.680334092634776, 8.566, 2
racecar,0.6826119969627942, 8.552, 2
racecar,1.1890660592255125, 25.826999999999998, 3
racecar2,2.1366742596810933, 25.845, 3
racecar2,1.1154138192862566, 11.979, 4
racecar,1.0129081245254365, 11.988, 4
racecar,2.1047835990888384, 24.022, 5
racecar2,2.0804859529233104, 24.051, 5
racecar,1.0713743356112377, 12.32, 6
racecar2,1.1207289293849658, 12.318, 6
racecar2,2.7304479878511767, 32.427, 7
racecar,2.6461655277145026, 32.426, 7
racecar,0.466211085801063, 8.349, 8
racecar2,0.6977980258162491, 8.339, 8
racecar2,0.6962794229309036, 8.401, 9
racecar,0.665907365223994, 8.435, 9
racecar2,2.715261958997722, 32.808, 10
racecar,1.4639331814730447, 32.805, 10
racecar2,5.054669703872437, 57.352, 11
racecar,3.4882308276385725, 57.344, 11
racecar,0.7000759301442673, 8.692, 12
racecar2,0.6985573272589218, 8.697, 12
racecar,3.475322703113136, 50.21, 13
racecar2,4.370539104024298, 50.217, 13
racecar,1.041002277904328, 11.948, 14
racecar2,1.058466211085801, 11.978, 14
racecar2,0.6841305998481397, 8.219, 15
racecar,0.6469248291571754, 8.223, 15
racecar2,3.075930144267274, 47.452, 16
racecar,4.140470766894457, 47.434, 16
racecar,4.175398633257403, 47.769, 17
racecar2,3.0888382687927107, 47.753, 17
racecar,2.9749430523917995, 23.47, 18
racecar2,2.041002277904328, 23.471, 18
racecar,1.0182232346241458, 11.867, 19
racecar2,1.0888382687927107, 11.865, 19
racecar,5.028094153378891, 57.338, 20
racecar2,5.1078208048595295, 57.33, 20
racecar2,0.6712224753227031, 8.112, 21
racecar,0.659832953682612, 8.11, 21
racecar,3.5322703113135914, 40.607, 22
racecar2,3.520121488230828, 40.617, 22
racecar,1.5535307517084282, 18.803, 23
racecar2,1.5535307517084282, 18.654, 23
racecar,2.073652239939256, 23.612, 24
racecar2,2.1009870918754747, 23.611, 24
racecar2,3.123006833712984, 47.3, 25
racecar,4.172361427486712, 47.285, 25
racecar,0.7137433561123766, 8.435, 26
racecar2,0.6666666666666666, 8.434, 26
racecar,0.4791192103264996, 8.238, 27
racecar2,0.6848899012908124, 8.23, 27
racecar,4.853454821564161, 57.302, 28
racecar2,5.933181473044799, 57.333, 28
racecar,0.6651480637813212, 8.468, 29
racecar2,0.6848899012908124, 8.467, 29
racecar,1.548215641609719, 18.95, 30
racecar2,1.6719817767653757, 18.96, 30
