racecar,1.5702353834472285, 18.71, 1
racecar2,0.7395596051632498, 18.72, 1
racecar,0.4677296886864085, 18.569, 2
racecar2,0.7380410022779044, 18.571, 2
racecar,1.557327258921792, 18.667, 3
racecar2,0.7676537585421412, 18.765, 3
racecar2,0.14123006833712984, 5.651, 4
racecar,0.29460895975702356, 5.651, 4
racecar,1.5504935459377371, 18.694, 5
racecar2,0.7615793470007594, 18.694, 5
racecar,1.5664388762338648, 18.579, 6
racecar2,0.7570235383447228, 18.608, 6
racecar2,0.11996962794229309, 5.396, 7
racecar,0.4396355353075171, 5.398, 7
racecar2,0.4290053151100987, 11.433, 8
racecar,0.18147304479878512, 11.483, 8
racecar,1.5801063022019743, 18.804, 9
racecar2,0.7706909643128322, 18.796, 9
racecar,5.09415337889142, 57.278, 10
racecar2,0.0, 57.288, 10
racecar,2.8633257403189067, 33.401, 11
racecar2,1.4236902050113895, 33.404, 11
racecar,0.4745634016704632, 11.354, 12
racecar2,0.43735763097949887, 11.365, 12
racecar,0.683371298405467, 11.369, 13
racecar2,0.44570994684889903, 11.399000000000001, 13
racecar,1.4813971146545177, 18.388, 14
racecar2,0.7342444950645406, 18.413, 14
racecar,1.5527714502657555, 18.883, 15
racecar2,0.7661351556567958, 18.931, 15
racecar2,0.7342444950645406, 18.68, 16
racecar,1.5558086560364464, 18.729, 16
racecar2,1.428246013667426, 34.394, 17
racecar,2.475322703113136, 34.387, 17
racecar,0.4715261958997722, 18.456, 18
racecar2,0.7372817008352316, 18.489, 18
racecar,0.24677296886864086, 6.896, 19
racecar2,0.18830675778283978, 6.89, 19
racecar,0.15110098709187547, 5.389, 20
racecar2,0.12452543659832954, 5.428, 20
racecar2,0.7342444950645406, 18.328, 21
racecar,1.5565679574791194, 18.325, 21
racecar,0.46848899012908124, 18.74, 22
racecar2,0.741837509491268, 18.745, 22
racecar2,0.7296886864085042, 18.579, 23
racecar,1.539863325740319, 18.576, 23
racecar,2.810174639331815, 33.731, 24
racecar2,1.4267274107820804, 33.73, 24
racecar,1.430523917995444, 18.58, 25
racecar2,0.7600607441154138, 18.595, 25
racecar,1.5527714502657555, 18.785, 26
racecar2,0.7403189066059226, 18.848, 26
racecar,1.2809415337889143, 15.432, 27
racecar2,0.6150341685649203, 15.447, 27
racecar,1.5466970387243735, 18.715, 28
racecar2,0.7608200455580866, 18.73, 28
racecar,0.14730447987851178, 11.5, 29
racecar2,0.428246013667426, 11.512, 29
racecar,1.9908883826879271, 11.369, 30
racecar2,0.4495064540622627, 11.371, 30
