racecar,0.14358600583090378, 5.448, 1
racecar2,0.0029154518950437317, 5.461, 1
racecar,0.0007288629737609329, 11.025, 2
racecar2,0.16253644314868804, 11.02, 2
racecar2,0.16472303206997085, 11.795, 3
racecar,0.15306122448979592, 11.946, 3
racecar,0.14504373177842567, 5.471, 4
racecar2,0.002186588921282799, 5.484, 4
racecar,0.152332361516035, 12.872, 5
racecar2,0.16399416909620992, 12.895, 5
racecar2,0.1618075801749271, 12.243, 6
racecar,0.15160349854227406, 12.099, 6
racecar,0.15306122448979592, 14.956, 7
racecar2,0.16326530612244897, 14.947, 7
racecar,0.15014577259475217, 5.787, 8
racecar2,0.0014577259475218659, 5.814, 8
racecar,0.14285714285714285, 5.588, 9
racecar2,0.008017492711370262, 5.602, 9
racecar,0.15306122448979592, 12.308, 10
racecar2,0.16107871720116618, 12.198, 10
racecar,0.141399416909621, 5.486, 11
racecar2,0.004373177842565598, 5.493, 11
racecar2,0.13848396501457727, 10.322, 12
racecar,0.15451895043731778, 11.283, 12
racecar2,0.16399416909620992, 11.178, 13
racecar,0.15087463556851313, 10.72, 13
racecar,0.14358600583090378, 5.455, 14
racecar2,0.0058309037900874635, 5.587, 14
racecar,0.1552478134110787, 12.127, 15
racecar2,0.1793002915451895, 12.135, 15
racecar,0.15379008746355685, 11.604, 16
racecar2,0.17055393586005832, 11.396, 16
racecar,0.1552478134110787, 11.512, 17
racecar2,0.1618075801749271, 11.503, 17
racecar2,0.16326530612244897, 11.503, 18
racecar,0.0, 11.503, 18
racecar2,0.15962099125364432, 11.116, 19
racecar,0.15379008746355685, 11.135, 19
racecar,0.15451895043731778, 11.153, 20
racecar2,0.16034985422740525, 11.05, 20
racecar,0.15306122448979592, 6.506, 21
racecar2,0.00510204081632653, 6.626, 21
racecar,0.15379008746355685, 11.516, 22
racecar2,0.16326530612244897, 11.532, 22
racecar,0.15451895043731778, 10.925, 23
racecar2,0.16107871720116618, 10.924, 23
racecar,0.15670553935860057, 11.426, 24
racecar2,0.16399416909620992, 11.45, 24
racecar,0.15306122448979592, 12.99, 25
racecar2,0.16034985422740525, 13.011, 25
racecar,0.15451895043731778, 11.347, 26
racecar2,0.16326530612244897, 11.35, 26
racecar,0.15597667638483964, 12.075, 27
racecar2,0.16326530612244897, 12.087, 27
racecar2,0.16107871720116618, 10.892, 28
racecar,0.0, 10.894, 28
racecar,0.15670553935860057, 11.241, 29
racecar2,0.16034985422740525, 11.25, 29
racecar,0.15597667638483964, 11.074, 30
racecar2,0.16107871720116618, 11.083, 30
