0.000000, -0.004037, 0.001331, 0.006835, -0.003102, 1.000000, -0.761690 
0.050000, 0.001416, 0.001174, 0.374198, 0.001625, 1.000000, -0.769726 
0.200000, 0.124007, -0.004710, 1.372675, -0.137384, 1.000000, -0.741357 
0.250000, 0.183320, -0.014406, 1.424682, -0.212408, 1.000000, -0.695746 
0.300000, 0.317730, -0.055299, 1.674767, -0.378299, 1.000000, -0.530913 
0.350000, 0.380986, -0.083038, 1.709058, -0.453525, 1.000000, -0.471906 
0.600000, 0.703337, -0.341027, 1.937107, -0.871338, 1.000000, -0.143717 
0.650000, 0.800723, -0.465979, 1.989610, -0.937160, 1.000000, -0.009349 
0.700000, 0.849694, -0.534298, 2.000134, -0.955449, 1.000000, 0.017926 
0.850000, 0.996565, -0.743967, 1.998222, -0.953679, 1.000000, 0.050412 
0.900000, 1.045401, -0.812235, 1.996137, -0.945788, 1.000000, 0.054184 
0.950000, 1.155444, -0.961916, 1.998320, -0.927451, 1.000000, 0.062733 
1.000000, 1.202452, -1.024039, 1.996333, -0.919301, 1.000000, 0.066844 
1.150000, 1.364305, -1.229591, 1.995256, -0.886900, 1.000000, 0.080280 
1.200000, 1.411254, -1.286523, 1.994663, -0.876431, 1.000000, 0.091220 
1.250000, 1.521855, -1.415132, 1.993993, -0.840267, 1.000000, 0.097341 
1.300000, 1.583830, -1.482738, 1.998125, -0.815316, 1.000000, 0.087721 
1.350000, 1.648853, -1.550099, 1.990910, -0.790861, 1.000000, 0.070625 
1.450000, 1.776148, -1.673917, 1.998600, -0.754419, 1.000000, 0.052900 
1.500000, 1.831732, -1.725725, 1.999215, -0.742796, 1.000000, 0.031265 
1.550000, 1.960558, -1.842706, 2.000275, -0.732680, 1.000000, -0.007600 
1.600000, 2.017033, -1.893562, 2.000217, -0.734600, 1.000000, -0.013876 
1.750000, 2.206089, -2.066156, 1.998858, -0.748325, 1.000000, -0.031793 
1.800000, 2.326715, -2.180088, 1.996984, -0.767154, 1.000000, -0.050660 
1.850000, 2.391044, -2.242898, 1.998034, -0.780192, 1.000000, -0.054037 
1.900000, 2.446078, -2.297985, 1.995546, -0.791912, 1.000000, -0.053438 
2.000000, 2.569121, -2.426211, 1.996631, -0.819569, 1.000000, -0.056097 
