0.000000, 0.014212, -0.000120, 0.601701, 0.006309, 1.500000, -0.001236 
0.050000, 0.052075, 0.000748, 1.159814, 0.009151, 1.500000, -0.004597 
0.150000, 0.191016, 0.001664, 2.067467, 0.002519, 1.500000, -0.003995 
0.200000, 0.288211, 0.002386, 2.417202, 0.018552, 1.500000, 0.312411 
0.250000, 0.408915, 0.005934, 2.594130, 0.058901, 1.500000, -0.012766 
0.300000, 0.624219, 0.025764, 2.919308, 0.106737, 1.500000, 0.240097 
0.450000, 0.992201, 0.072287, 2.986576, 0.148126, 1.500000, -0.178891 
0.510000, 1.252342, 0.102994, 2.984187, 0.078562, 1.500000, -0.145530 
0.600000, 1.484790, 0.113045, 2.980162, 0.009726, 1.500000, -0.117014 
0.700000, 1.729978, 0.108485, 2.998347, -0.044225, 1.500000, -0.042043 
0.750000, 1.984317, 0.093303, 2.998157, -0.069839, 1.500000, 0.029345 
0.800000, 2.121929, 0.083513, 2.998952, -0.068456, 1.500000, 0.041915 
0.900000, 2.352306, 0.070067, 2.992642, -0.045490, 1.500000, 0.041120 
0.950000, 2.475077, 0.065290, 2.996887, -0.031890, 1.500000, 0.035712 
1.000000, 2.726792, 0.060211, 2.997834, -0.009321, 1.500000, 0.019838 
1.050000, 2.861679, 0.059526, 2.998179, -0.001070, 1.500000, 0.015482 
1.100000, 3.005621, 0.059855, 2.998918, 0.005712, 1.500000, 0.012713 
1.250000, 3.383510, 0.064549, 2.999605, 0.018820, 1.500000, 0.009480 
1.300000, 3.527450, 0.067503, 2.999197, 0.022546, 1.500000, 0.007892 
1.360000, 3.641390, 0.070213, 2.999271, 0.025027, 1.500000, 0.006080 
1.400000, 3.857311, 0.076004, 3.000186, 0.028951, 1.500000, 0.005487 
1.450000, 3.974255, 0.079489, 3.000213, 0.030736, 1.500000, 0.003979 
1.500000, 4.238128, 0.087936, 2.999938, 0.033338, 1.500000, 0.018150 
1.550000, 4.361059, 0.092249, 2.999695, 0.038628, 1.500000, 0.031225 
1.600000, 4.486885, 0.097540, 2.998548, 0.047290, 1.500000, 0.034651 
1.700000, 4.735162, 0.111965, 2.994659, 0.069768, 1.500000, 0.037195 
1.760000, 4.997991, 0.133759, 2.997710, 0.095929, 1.500000, 0.032353 
1.800000, 5.108273, 0.144936, 2.998135, 0.106296, 1.500000, 0.033963 
1.850000, 5.233343, 0.159009, 2.998585, 0.117751, 1.500000, 0.038572 
1.950000, 5.477017, 0.190732, 2.992928, 0.143055, 1.500000, 0.054684 
2.000000, 5.713382, 0.229190, 2.997055, 0.182355, 1.500000, 0.114426 
2.050000, 5.836642, 0.253537, 2.994042, 0.210111, 1.500000, 0.122834 
2.200000, 6.220787, 0.355792, 2.981358, 0.312130, 1.500000, 0.142217 
2.250000, 6.339409, 0.396195, 2.987201, 0.345330, 1.500000, 0.135707 
2.300000, 6.459817, 0.441373, 2.985534, 0.375548, 1.500000, 0.131518 
2.350000, 6.709865, 0.548803, 2.994336, 0.436699, 1.500000, 0.142962 
2.400000, 6.814711, 0.599505, 2.989558, 0.465426, 1.500000, 0.147803 
2.500000, 7.019541, 0.710702, 2.978722, 0.528758, 1.500000, 0.152613 
2.550000, 7.239060, 0.849384, 3.000201, 0.601010, 1.500000, 0.179589 
2.600000, 7.328922, 0.913278, 2.979837, 0.635434, 1.500000, 0.175183 
2.700000, 7.523092, 1.067522, 2.982180, 0.706390, 1.500000, 0.178891 
2.750000, 7.610398, 1.144470, 2.996814, 0.738686, 1.500000, 0.195909 
2.800000, 7.797798, 1.331066, 2.975531, 0.830427, 1.500000, 0.240196 
2.850000, 7.870873, 1.413836, 2.966534, 0.869244, 1.500000, 0.254908 
2.950000, 8.025376, 1.618197, 2.999414, 0.979767, 1.500000, 0.263263 
3.000000, 8.142614, 1.812410, 2.986822, 1.085505, 1.500000, 0.290175 
3.050000, 8.202895, 1.936603, 3.011555, 1.157706, 1.500000, 0.272387 
3.100000, 8.253064, 2.062342, 3.000989, 1.226918, 1.500000, 0.245568 
3.200000, 8.324186, 2.299404, 2.979056, 1.331754, 1.500000, 0.230788 
3.250000, 8.351594, 2.424712, 2.978409, 1.378779, 1.500000, 0.206974 
3.300000, 8.373254, 2.550994, 2.981934, 1.424298, 1.500000, 0.184358 
3.350000, 8.400510, 2.809138, 2.989029, 1.506640, 1.500000, 0.101654 
3.400000, 8.406222, 2.934671, 2.990239, 1.541038, 1.500000, 0.072600 
3.500000, 8.407003, 3.185971, 2.997999, 1.590193, 1.500000, 0.044885 
3.570000, 8.403816, 3.308767, 2.995211, 1.603970, 1.500000, 0.025569 
3.600000, 8.394662, 3.536463, 2.999904, 1.618529, 1.500000, 0.008210 
3.650000, 8.389571, 3.641315, 2.999759, 1.618055, 1.500000, -0.012205 
3.700000, 8.384241, 3.761184, 3.000010, 1.612484, 1.500000, -0.015410 
3.750000, 8.375545, 4.001035, 2.999459, 1.600983, 1.500000, -0.007573 
3.800000, 8.371938, 4.126973, 3.000272, 1.597007, 1.500000, -0.005715 
3.900000, 8.365880, 4.378914, 3.002890, 1.592381, 1.500000, -0.004080 
3.950000, 8.360648, 4.636905, 3.000566, 1.589320, 1.500000, -0.001731 
4.000000, 8.358565, 4.750895, 2.998200, 1.588570, 1.500000, -0.001283 
4.050000, 8.356453, 4.870886, 3.001380, 1.588012, 1.500000, -0.000914 
4.150000, 8.352293, 5.116868, 2.999217, 1.587324, 1.500000, -0.000574 
4.200000, 8.350119, 5.248856, 3.000156, 1.587117, 1.500000, -0.000414 
4.250000, 8.345745, 5.518827, 3.000034, 1.586864, 1.500000, 0.000535 
4.300000, 8.343718, 5.644814, 3.000018, 1.586913, 1.500000, 0.000824 
4.450000, 8.337509, 6.028769, 2.999900, 1.587070, 1.500000, 0.001680 
4.500000, 8.335445, 6.154753, 2.999932, 1.587371, 1.500000, 0.002165 
4.550000, 8.331182, 6.406732, 3.000039, 1.588186, 1.500000, 0.003367 
4.600000, 8.328969, 6.532721, 3.000070, 1.588752, 1.500000, 0.003740 
4.750000, 8.321311, 6.937653, 2.999926, 1.591020, 1.500000, 0.004428 
4.800000, 8.318792, 7.060629, 3.000027, 1.591844, 1.500000, 0.007477 
4.850000, 8.313082, 7.312530, 2.998716, 1.596709, 1.500000, 0.027565 
4.900000, 8.309692, 7.435442, 3.001828, 1.601923, 1.500000, 0.031485 
5.050000, 8.293263, 7.809937, 2.996900, 1.630536, 1.500000, 0.033443 
5.100000, 8.274190, 8.073082, 2.998563, 1.658744, 1.500000, 0.049018 
5.150000, 8.262437, 8.195304, 2.997235, 1.675270, 1.500000, 0.049672 
5.200000, 8.248275, 8.320311, 2.996134, 1.692308, 1.500000, 0.047728 
5.300000, 8.213509, 8.569583, 2.992018, 1.726150, 1.500000, 0.050396 
