0.040000, 7.147192, 5.570527, 1.895201, 3.134611, 0.948066, -0.012685 
0.090000, 7.078957, 5.571037, 1.895213, 3.132077, 0.948727, -0.011851 
0.090000, 7.018285, 5.571688, 1.896937, 3.129737, 0.948306, -0.011552 
0.180000, 6.940495, 5.572672, 1.897674, 3.126922, 0.948899, -0.012319 
0.220000, 6.857002, 5.574015, 1.898706, 3.123728, 0.949682, -0.012510 
0.220000, 6.857002, 5.574015, 1.898706, 3.123728, 0.949304, -0.012081 
0.260000, 6.779141, 5.575475, 1.899824, 3.120682, 0.950344, -0.012387 
0.260000, 6.779141, 5.575475, 1.899824, 3.120682, 0.950001, -0.012912 
0.260000, 6.695545, 5.577345, 1.901202, 3.117477, 0.950746, -0.012210 
0.310000, 6.609994, 5.579492, 1.902150, 3.114219, 0.951533, -0.011421 
0.360000, 6.609994, 5.579492, 1.902150, 3.114219, 0.951277, -0.011736 
0.360000, 6.526305, 5.581896, 1.903860, 3.111328, 0.952256, -0.010878 
0.400000, 6.471103, 5.583584, 1.904563, 3.109430, 0.952714, -0.009868 
0.460000, 6.396851, 5.586046, 1.905639, 3.107098, 0.953426, -0.008597 
0.500000, 6.318735, 5.588789, 1.906924, 3.104978, 0.953788, -0.008046 
0.500000, 6.318735, 5.588789, 1.906924, 3.104978, 0.954106, -0.006473 
0.540000, 6.238688, 5.591782, 1.908055, 3.103153, 0.954666, -0.005296 
0.580000, 6.154772, 5.595043, 1.909238, 3.101675, 0.954780, -0.004432 
0.580000, 6.152864, 5.595118, 1.909248, 3.101643, 0.955210, -0.003976 
0.620000, 6.080364, 5.598050, 1.910163, 3.100555, 0.955413, -0.003412 
0.660000, 5.996376, 5.601516, 1.910749, 3.099675, 0.955749, -0.002518 
0.710000, 5.906640, 5.605311, 1.911566, 3.098922, 0.955944, 0.000067 
0.710000, 5.906640, 5.605311, 1.911566, 3.098922, 0.955996, -0.000371 
0.810000, 5.757655, 5.611701, 1.911103, 3.098639, 0.956296, 0.001211 
0.810000, 5.757655, 5.611701, 1.911103, 3.098639, 0.956349, 0.001003 
0.820000, 5.669765, 5.615477, 1.909732, 3.098753, 0.956409, 0.001465 
0.850000, 5.597144, 5.618577, 1.909714, 3.099139, 0.956458, 0.001879 
0.900000, 5.520696, 5.621816, 1.909502, 3.099783, 0.956620, 0.002646 
0.910000, 5.520696, 5.621816, 1.909502, 3.099783, 0.956608, 0.002330 
0.940000, 5.444230, 5.625000, 1.909083, 3.100365, 0.956619, 0.003448 
0.990000, 5.356292, 5.628594, 1.913417, 3.101463, 0.956522, 0.003657 
0.990000, 5.356292, 5.628594, 1.913417, 3.101463, 0.956554, 0.002708 
1.030000, 5.274094, 5.631851, 1.909471, 3.102408, 0.956537, 0.003103 
1.030000, 5.274094, 5.631851, 1.909471, 3.102408, 0.956529, 0.004108 
1.070000, 5.197630, 5.634834, 1.916077, 3.103715, 0.956300, 0.004226 
1.070000, 5.197630, 5.634834, 1.916077, 3.103715, 0.956456, 0.004194 
1.110000, 5.121175, 5.637663, 1.915108, 3.105600, 0.956234, 0.003783 
1.160000, 5.044730, 5.640397, 1.907951, 3.106284, 0.956050, 0.005025 
1.200000, 4.966380, 5.643147, 1.907503, 3.106829, 0.956055, 0.005192 
1.200000, 4.966380, 5.643147, 1.907503, 3.106829, 0.956026, 0.004252 
1.210000, 4.886118, 5.645923, 1.912702, 3.107704, 0.956120, 0.004610 
1.300000, 4.798204, 5.648879, 1.911831, 3.108457, 0.956091, 0.005761 
1.350000, 4.704563, 5.651953, 1.911299, 3.109309, 0.955939, 0.006270 
1.350000, 4.704563, 5.651953, 1.911299, 3.109309, 0.956061, 0.005805 
1.390000, 4.622415, 5.654561, 1.911141, 3.110288, 0.955755, 0.007165 
1.390000, 4.622415, 5.654561, 1.911141, 3.110288, 0.955943, 0.007067 
1.400000, 4.538364, 5.657150, 1.910436, 3.111518, 0.955844, 0.007239 
1.450000, 4.450488, 5.659714, 1.910844, 3.113439, 0.955472, 0.007010 
1.540000, 4.362617, 5.662144, 1.910260, 3.114472, 0.955331, 0.008627 
1.540000, 4.270942, 5.664578, 1.910387, 3.116185, 0.955367, 0.007125 
1.580000, 4.194521, 5.666453, 1.910247, 3.117535, 0.955081, 0.006950 
1.580000, 4.194521, 5.666453, 1.910247, 3.117535, 0.955173, 0.007671 
1.640000, 4.118138, 5.668262, 1.909868, 3.119138, 0.954897, 0.006948 
1.680000, 4.041766, 5.669965, 1.909430, 3.119690, 0.954877, 0.007824 
1.720000, 3.963496, 5.671638, 1.909718, 3.121095, 0.954536, 0.007488 
1.770000, 3.879511, 5.673289, 1.908363, 3.122766, 0.954342, 0.007532 
1.770000, 3.877602, 5.673325, 1.908598, 3.122811, 0.954482, 0.007076 
1.780000, 3.799366, 5.674778, 1.908301, 3.123781, 0.954274, 0.008080 
1.830000, 3.719218, 5.676151, 1.908142, 3.125288, 0.954125, 0.006527 
1.920000, 3.635270, 5.677481, 1.907888, 3.126412, 0.953747, 0.006280 
1.920000, 3.635270, 5.677481, 1.907888, 3.126412, 0.954020, 0.007097 
1.920000, 3.549438, 5.678708, 1.907111, 3.128014, 0.953743, 0.005549 
1.960000, 3.549438, 5.678708, 1.907111, 3.128014, 0.953855, 0.005700 
1.960000, 3.459799, 5.679888, 1.907375, 3.129190, 0.953562, 0.004917 
2.010000, 3.377793, 5.680894, 1.906959, 3.129723, 0.953402, 0.005024 
2.060000, 3.293893, 5.681853, 1.906765, 3.130915, 0.953208, 0.005039 
2.100000, 3.211919, 5.682671, 1.900240, 3.132179, 0.952933, 0.004433 
2.100000, 3.211919, 5.682671, 1.900240, 3.132179, 0.953084, 0.004604 
2.150000, 3.129956, 5.683425, 1.905986, 3.133141, 0.952841, 0.003800 
2.200000, 3.042292, 5.684124, 1.907397, 3.134463, 0.952579, 0.003421 
2.240000, 2.966084, 5.684648, 1.904890, 3.135201, 0.952464, 0.003210 
2.290000, 2.886079, 5.685117, 1.904771, 3.136111, 0.952502, 0.003323 
2.290000, 2.886079, 5.685117, 1.904771, 3.136111, 0.952398, 0.003191 
2.340000, 2.748931, 5.685826, 1.904841, 3.137192, 0.952283, 0.002840 
2.340000, 2.752742, 5.685802, 1.900238, 3.137090, 0.952134, 0.002358 
2.390000, 2.668936, 5.686150, 1.907193, 3.138067, 0.951961, 0.002153 
2.430000, 2.668936, 5.686150, 1.907193, 3.138067, 0.951929, 0.002829 
2.430000, 2.581349, 5.686434, 1.900008, 3.139175, 0.951816, 0.002260 
2.470000, 2.581349, 5.686434, 1.900008, 3.139175, 0.951715, 0.002749 
2.520000, 2.419543, 5.686662, 1.899444, 3.141311, 0.951511, 0.001341 
2.560000, 2.419543, 5.686662, 1.899444, 3.141311, 0.951321, 0.002346 
