-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000026, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000127, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
-0.000027, 0.000005, 0.000126, 0.000019, 1.000000
