0.150787, -0.000437, -0.004206
0.298862, -0.001085, -0.004669
0.447950, -0.001767, -0.004400
0.595916, -0.002429, -0.004490
0.748098, -0.003127, -0.004810
0.904140, -0.003879, -0.004858
1.054144, -0.004603, -0.004838
1.203150, -0.005326, -0.004867
1.352138, -0.006050, -0.004880
1.500140, -0.006772, -0.004890
1.654110, -0.007521, -0.004842
1.803079, -0.008242, -0.004833
1.951065, -0.008954, -0.004812
2.102037, -0.009681, -0.004788
2.254043, -0.010408, -0.004777
2.404046, -0.011125, -0.004774
2.556049, -0.011847, -0.004742
2.706037, -0.012557, -0.004734
2.858034, -0.013278, -0.004734
3.007014, -0.013985, -0.004751
3.157009, -0.014698, -0.004750
3.305980, -0.015405, -0.004759
3.457962, -0.016126, -0.004763
3.607941, -0.016834, -0.004725
3.749917, -0.017501, -0.004724
3.900895, -0.018212, -0.004694
4.049689, -0.018907, -0.004598
4.198013, -0.017361, 0.047604
4.342019, -0.003311, 0.146115
4.493327, 0.021370, 0.167480
4.641055, 0.046583, 0.170354
4.782267, 0.070959, 0.173179
4.937247, 0.091008, 0.074702
5.083596, 0.094948, -0.016669
5.231782, 0.087423, -0.052929
5.385100, 0.086994, 0.040851
5.534020, 0.093834, 0.048735
5.678420, 0.101003, 0.050323
5.822042, 0.108282, 0.050716
5.970389, 0.115736, 0.049919
6.118024, 0.123138, 0.049906
6.263723, 0.130630, 0.052392
6.412358, 0.138679, 0.053506
6.558423, 0.151027, 0.129450
6.701107, 0.177124, 0.232717
6.839349, 0.217499, 0.334618
6.976235, 0.271131, 0.392808
7.112795, 0.328071, 0.396783
7.246097, 0.386037, 0.444900
7.374942, 0.455507, 0.547678
7.493704, 0.535977, 0.645779
7.613137, 0.636586, 0.757161
7.712834, 0.740536, 0.851812
7.804436, 0.855085, 0.945584
7.882428, 0.975730, 1.048100
7.948265, 1.105035, 1.151318
8.000005, 1.239445, 1.254687
8.038305, 1.380371, 1.358304
8.062770, 1.527296, 1.442759
8.080917, 1.674971, 1.451252
8.098110, 1.819796, 1.452710
8.115318, 1.966564, 1.454279
8.132394, 2.113302, 1.454722
8.149232, 2.259014, 1.456290
8.166157, 2.406763, 1.456639
8.182754, 2.552485, 1.457779
8.199346, 2.699261, 1.458481
8.215849, 2.846159, 1.459919
8.232251, 2.993974, 1.459902
8.249564, 3.149667, 1.460075
8.262641, 3.300459, 1.527045
8.262133, 3.445597, 1.612877
8.254528, 3.594213, 1.625245
8.246178, 3.742836, 1.627814
8.237733, 3.888320, 1.628793
8.229053, 4.035757, 1.629663
8.220208, 4.183128, 1.630950
8.211136, 4.331589, 1.632079
8.202008, 4.477107, 1.633709
8.192767, 4.624647, 1.633787
8.183336, 4.771111, 1.635542
8.173683, 4.918471, 1.637433
8.163827, 5.064890, 1.638421
8.153686, 5.213373, 1.639267
8.143573, 5.360802, 1.640702
8.133102, 5.510177, 1.641728
8.122818, 5.653359, 1.641917
8.112005, 5.803346, 1.644219
8.100925, 5.950653, 1.646831
8.089629, 6.097848, 1.648079
8.078218, 6.244065, 1.648878
8.066562, 6.392504, 1.651445
8.054601, 6.538831, 1.652238
8.042541, 6.686147, 1.652895
8.030429, 6.833512, 1.653513
8.018159, 6.980831, 1.654539
8.005874, 7.127018, 1.655600
7.993000, 7.278113, 1.656750
7.980226, 7.425350, 1.658414
7.967403, 7.571641, 1.659366
7.954369, 7.718852, 1.660149
7.941210, 7.864940, 1.661171
7.927602, 8.014113, 1.661886
7.913996, 8.162325, 1.663202
7.900790, 8.304530, 1.664408
7.887255, 8.448760, 1.665416
7.873126, 8.596949, 1.666392
7.858717, 8.745089, 1.668361
7.844222, 8.891181, 1.670548
7.829542, 9.036317, 1.671481
7.814491, 9.183389, 1.673206
7.797896, 9.333497, 1.714707
7.770495, 9.474833, 1.814003
7.731958, 9.611618, 1.885750
7.679422, 9.750871, 1.961233
7.622943, 9.886481, 1.967098
7.563395, 10.028217, 1.976836
7.500052, 10.159530, 2.068778
7.423969, 10.284090, 2.161875
7.335061, 10.415085, 2.168758
7.251656, 10.537457, 2.169298
7.166581, 10.662241, 2.169066
7.077975, 10.790357, 2.198654
6.985161, 10.906101, 2.299319
6.881685, 11.016372, 2.337090
6.777392, 11.124222, 2.340521
6.674331, 11.230509, 2.340890
6.569934, 11.338160, 2.340912
6.466241, 11.445076, 2.340788
6.366012, 11.548459, 2.340759
6.258208, 11.659661, 2.340534
6.155271, 11.765911, 2.340064
6.051572, 11.873016, 2.340080
5.946562, 11.981477, 2.340039
5.842290, 12.089188, 2.340033
5.738666, 12.196237, 2.339946
5.636423, 12.301859, 2.339884
5.530693, 12.411089, 2.339862
5.424974, 12.520324, 2.339875
5.322746, 12.625950, 2.339872
5.217764, 12.734431, 2.339832
5.114802, 12.836772, 2.397874
5.001322, 12.930732, 2.502983
4.880116, 13.011317, 2.607500
