0.162569, 0.009955
0.315702, 0.035480
0.472823, 0.077801
0.629185, 0.139624
0.774815, 0.212876
0.912837, 0.300283
1.042638, 0.389085
1.158572, 0.471203
1.301493, 0.570662
1.436962, 0.664995
1.572379, 0.759302
1.707993, 0.856879
1.830020, 0.964143
1.948325, 1.087478
2.064859, 1.209410
2.179802, 1.330022
2.293800, 1.449502
2.407754, 1.568891
2.521696, 1.688261
2.641150, 1.813405
2.757850, 1.935641
2.871802, 2.054974
2.988524, 2.177192
3.105857, 2.292403
3.217032, 2.383744
3.344693, 2.485161
3.460223, 2.575115
3.583507, 2.653686
3.734990, 2.737862
3.886990, 2.797742
4.051113, 2.849997
4.187399, 2.890352
4.346565, 2.936136
4.507508, 2.980498
4.653515, 3.009717
4.800949, 3.032451
4.963879, 3.037134
5.130036, 3.034435
5.289021, 3.029755
5.453408, 3.025435
5.617570, 3.020324
5.779262, 3.002055
5.918284, 2.973286
6.072542, 2.921128
6.225417, 2.856138
6.371542, 2.777206
6.510660, 2.688102
6.633031, 2.604418
6.751862, 2.518635
6.867844, 2.436624
7.002395, 2.341308
7.131645, 2.237491
7.238905, 2.129483
7.336873, 2.014742
7.431107, 1.880189
7.512646, 1.737617
7.584500, 1.586794
7.647585, 1.444154
7.712420, 1.305736
7.784225, 1.149332
7.853969, 0.997554
7.926201, 0.840306
7.998768, 0.692856
8.079093, 0.563829
8.166594, 0.443238
8.262754, 0.309268
8.363475, 0.172055
8.467875, 0.038118
8.583654, -0.081408
8.693649, -0.176116
8.814448, -0.278773
8.934702, -0.382413
9.063100, -0.492496
9.188412, -0.599903
9.315486, -0.702047
9.449295, -0.792520
9.595761, -0.869568
9.748081, -0.931238
9.904779, -0.983495
10.041572, -1.026740
10.186053, -1.072603
10.338489, -1.114651
10.478756, -1.155553
10.637511, -1.179821
10.792878, -1.192096
10.958321, -1.187492
11.119686, -1.165902
11.277985, -1.125492
11.428652, -1.067364
11.573130, -0.991060
11.709182, -0.896999
11.832977, -0.787400
11.943510, -0.664860
12.049776, -0.538693
12.145420, -0.423521
12.245519, -0.304621
12.356496, -0.171758
12.463175, -0.043733
12.559330, 0.086709
12.639361, 0.225954
12.702737, 0.359613
12.753381, 0.515694
12.793772, 0.675563
12.834056, 0.842793
12.868249, 0.991542
12.886528, 1.151603
12.889977, 1.299204
12.881775, 1.455083
12.856895, 1.617730
12.815164, 1.781201
12.778594, 1.924025
12.734265, 2.066167
12.688476, 2.224780
12.641060, 2.389197
12.593676, 2.553574
12.547439, 2.714085
12.500659, 2.876512
12.461356, 3.012988
12.413483, 3.179222
12.366985, 3.340656
12.326758, 3.477448
12.269075, 3.629645
12.194781, 3.774398
12.106607, 3.915471
12.005283, 4.045156
11.890059, 4.161315
11.763485, 4.263864
11.631737, 4.363119
11.508428, 4.458949
11.380206, 4.577594
11.274901, 4.692455
11.164710, 4.814607
11.047977, 4.932684
10.924955, 5.032088
10.800794, 5.123127
10.662622, 5.222182
