0.141790, -0.012555, -0.188849
0.295563, -0.058362, -0.393800
0.442708, -0.136640, -0.592369
0.567555, -0.235051, -0.731239
0.677891, -0.342066, -0.803321
0.778747, -0.451175, -0.841838
0.879650, -0.566979, -0.863990
0.976862, -0.681715, -0.870642
1.072771, -0.795412, -0.867548
1.167438, -0.905966, -0.856238
1.266788, -1.018767, -0.840609
1.365731, -1.127644, -0.825908
1.467180, -1.236434, -0.814993
1.568470, -1.343177, -0.808562
1.670273, -1.449457, -0.805017
1.773453, -1.556682, -0.804618
1.873197, -1.660545, -0.808365
1.977845, -1.770793, -0.815934
2.079312, -1.879622, -0.826198
2.181730, -1.991928, -0.837759
2.281617, -2.104336, -0.852355
2.376517, -2.214716, -0.870892
2.469866, -2.328383, -0.896663
2.556979, -2.440847, -0.929402
2.645128, -2.564290, -0.973183
2.724859, -2.687240, -1.019206
2.798318, -2.813938, -1.070646
2.866122, -2.945718, -1.120287
2.926631, -3.079209, -1.169692
2.980662, -3.215491, -1.216014
3.028626, -3.354076, -1.258630
3.071741, -3.497655, -1.300126
3.112666, -3.660083, -1.347242
3.142956, -3.805495, -1.384592
3.167648, -3.950293, -1.418543
3.187701, -4.095894, -1.450862
3.202917, -4.240469, -1.482378
3.213445, -4.383881, -1.512770
3.219953, -4.535561, -1.544035
3.221925, -4.684204, -1.573024
3.219574, -4.829598, -1.602741
3.212840, -4.974915, -1.634302
3.200602, -5.127924, -1.666712
3.184173, -5.274064, -1.700167
3.162831, -5.419596, -1.731877
3.137780, -5.561231, -1.760218
3.106880, -5.711515, -1.786944
3.074009, -5.853247, -1.810327
3.037161, -5.997323, -1.832022
2.998697, -6.136019, -1.850885
2.955379, -6.281658, -1.868927
2.910579, -6.423501, -1.884706
2.864169, -6.563190, -1.898575
2.816450, -6.700751, -1.910999
2.766067, -6.840743, -1.922075
2.714726, -6.978687, -1.932287
2.662655, -7.114662, -1.941361
2.607676, -7.254648, -1.949295
2.552839, -7.391263, -1.956463
2.497084, -7.527516, -1.962554
2.439912, -7.664885, -1.968210
2.375731, -7.816708, -1.973771
2.317125, -7.953473, -1.978009
2.259216, -8.087079, -1.981882
2.198257, -8.226339, -1.985472
2.138121, -8.362461, -1.988454
2.078257, -8.496953, -1.991034
2.019382, -8.628377, -1.993163
1.956960, -8.766973, -1.995019
1.896281, -8.901093, -1.996491
1.835422, -9.035130, -1.997710
1.774415, -9.169098, -1.998682
1.712607, -9.304464, -1.999958
1.649877, -9.441170, -2.002962
1.587191, -9.576127, -2.009318
1.522873, -9.712108, -2.016736
