01/04/2022/15:23:35,0.733423,0.266577,2.75488
01/04/2022/15:25:45,0.735493,0.264507,2.77596
01/04/2022/15:27:58,0.754215,0.245785,2.71333
01/04/2022/15:30:10,0.757548,0.242452,2.67197
01/04/2022/15:32:23,0.737968,0.262032,2.67931
