track_porto, 1524, 5, racecar3, racecar, 1
track_porto, 1524, 5, racecar, racecar3, 2
track_porto, 1524, 5, racecar3, racecar, 3
track_porto, 1524, 5, racecar, porto_track, 4
track_porto, 1524, 5, racecar2, racecar, 5
