1.27521681786, 1.06684076786, 1.07660758495, 1.16502010822, 1.82883501053, 7.65068149567, 6.04659938812, 4.60162115097, 2.08269119263, 0.357168495655
1.28839552402, 1.06088757515, 1.06662976742, 1.15475082397, 1.81530928612, 7.66392230988, 6.03163528442, 4.60813570023, 2.08846640587, 0.357168495655
1.26947009563, 1.05384814739, 1.07476174831, 1.16518056393, 1.83117687702, 7.64577198029, 6.04688167572, 4.60102272034, 2.09507250786, 0.357168495655
1.27671897411, 1.05025613308, 1.06819951534, 1.16660714149, 1.83214592934, 7.65081787109, 6.03561210632, 4.60863637924, 2.06589341164, 0.357168495655
1.26221609116, 1.06274926662, 1.06900417805, 1.17064774036, 1.8417981863, 7.63794660568, 6.02627182007, 4.60363578796, 2.08650684357, 0.357168495655
1.25350999832, 1.06373786926, 1.07973194122, 1.1808372736, 1.84366583824, 7.6593837738, 6.04069471359, 4.60581731796, 2.0992872715, 0.357168495655
1.276288867, 1.06547307968, 1.0733743906, 1.17304635048, 1.82744061947, 7.64892816544, 6.02758550644, 4.61565065384, 2.07019233704, 0.357168495655
1.26945996284, 1.05155205727, 1.06570053101, 1.17455756664, 1.83003687859, 7.6519203186, 6.03531599045, 4.59299373627, 2.07295131683, 0.357168495655
1.28585886955, 1.06136155128, 1.08563196659, 1.15541756153, 1.8304387331, 7.66347503662, 6.0373415947, 4.58800792694, 2.07119178772, 0.357168495655
1.28061771393, 1.06045651436, 1.05200266838, 1.17084014416, 1.82164740562, 7.64448690414, 6.03626251221, 4.61080741882, 2.10485577583, 0.356964826584
1.2857427597, 1.06338691711, 1.08090472221, 1.16105127335, 1.82735741138, 7.65774965286, 6.03814601898, 4.61041927338, 2.06916737556, 0.356964945793
1.26499927044, 1.05371034145, 1.06778097153, 1.17459571362, 1.81431102753, 7.65855312347, 6.03041362762, 4.61264371872, 2.0834274292, 0.356964945793
1.29773795605, 1.07037305832, 1.08937096596, 1.17591893673, 1.83295357227, 7.65118551254, 6.03683567047, 4.59828042984, 2.07891225815, 0.356964945793
1.2833122015, 1.06367146969, 1.0903968811, 1.17398500443, 1.82423627377, 7.63825511932, 6.03504753113, 4.5839176178, 2.0841960907, 0.356964856386
1.27310359478, 1.06214249134, 1.08135378361, 1.14630913734, 1.83658826351, 7.62785577774, 6.04056119919, 4.59968852997, 2.07281494141, 0.356964468956
1.27666044235, 1.05676674843, 1.08099865913, 1.17228245735, 1.83970177174, 7.65473842621, 6.0448179245, 4.5995850563, 2.09275841713, 0.357100665569
1.24812233448, 1.05961990356, 1.07186698914, 1.16179680824, 1.84118556976, 7.64180326462, 6.04046344757, 4.6029458046, 2.08079743385, 0.358151853085
1.27628314495, 1.04268932343, 1.06520044804, 1.15923416615, 1.80222153664, 7.65906715393, 6.04481458664, 4.62403440475, 2.10016155243, 0.361557871103
1.27189350128, 1.05197310448, 1.05643761158, 1.15472912788, 1.79982411861, 7.65124034882, 6.02609014511, 4.64302873611, 2.07758975029, 0.361557871103
1.26151049137, 1.02663552761, 1.05150437355, 1.14231240749, 1.80818009377, 7.63491821289, 6.02106618881, 4.67670583725, 2.11459589005, 0.755991697311
1.24209654331, 1.03072273731, 1.0358735323, 1.14203763008, 1.84520721436, 7.55042457581, 5.9305562973, 4.45403575897, 2.09113001823, 0.754674851894
1.20201861858, 1.01539075375, 1.06269776821, 1.18281316757, 1.93733084202, 7.35873031616, 5.7293753624, 4.05903673172, 2.03118109703, 0.718465983868
1.16883432865, 1.02564883232, 1.05428433418, 1.18464386463, 2.10563230515, 6.95986032486, 5.49827289581, 3.68702745438, 1.97031998634, 0.280193477869
1.09104764462, 1.04114067554, 1.12685155869, 1.27827942371, 0.174375340343, 6.10224103928, 0.205210030079, 3.00990605354, 1.84639132023, 0.602930963039
1.08786702156, 1.04251098633, 1.13113212585, 1.34700167179, 3.04221868515, 5.79554986954, 4.52434062958, 2.75599145889, 1.82216525078, 0.503935098648
1.06756353378, 1.08090627193, 1.21290922165, 1.49277162552, 3.85299682617, 5.28386592865, 3.589012146, 2.45078277588, 1.76142680645, 0.040864918381
1.04386568069, 1.09658133984, 1.26058030128, 1.60506284237, 7.67473697662, 5.08274030685, 3.24841809273, 2.29453372955, 1.73556220531, 0.040864918381
